entry,at,order
"""Skjyddet @ fXKGmus_7y"" bets 85",2020-12-25T04:41:37.129Z,160887129713000
"""Oil Fund @ 3SrksDfXai"" checks",2020-12-25T04:41:32.481Z,160887129248200
"""Stig @ wNb2m3SlGA"" checks",2020-12-25T04:41:28.570Z,160887128857100
"Flop:  [Q♦, 5♠, 8♥]",2020-12-25T04:41:24.800Z,160887128480200
"""Oil Fund @ 3SrksDfXai"" calls 55",2020-12-25T04:41:23.989Z,160887128399000
"""Stig @ wNb2m3SlGA"" calls 55",2020-12-25T04:41:20.615Z,160887128061700
"""Skjyddet @ fXKGmus_7y"" raises to 55",2020-12-25T04:41:17.853Z,160887127785400
"""Oil Fund @ 3SrksDfXai"" calls 11",2020-12-25T04:41:13.861Z,160887127386200
"""Stig @ wNb2m3SlGA"" raises to 11",2020-12-25T04:41:10.990Z,160887127099100
"""Skjyddet @ fXKGmus_7y"" posts a straddle of 4",2020-12-25T04:41:05.530Z,160887126553107
"""Oil Fund @ 3SrksDfXai"" posts a big blind of 2",2020-12-25T04:41:05.530Z,160887126553106
"""Stig @ wNb2m3SlGA"" posts a small blind of 1",2020-12-25T04:41:05.530Z,160887126553105
"Player stacks: #2 ""Skjyddet @ fXKGmus_7y"" (2523) | #5 ""Stig @ wNb2m3SlGA"" (719) | #8 ""Oil Fund @ 3SrksDfXai"" (2995)",2020-12-25T04:41:05.530Z,160887126553101
"-- starting hand #292  (No Limit Texas Hold'em) (dealer: ""Skjyddet @ fXKGmus_7y"") --",2020-12-25T04:41:05.530Z,160887126553100
"-- ending hand #291 --",2020-12-25T04:40:59.491Z,160887125949602
"""Skjyddet @ fXKGmus_7y"" collected 376 from pot with Two Pair, K's & 7's (combination: K♣, K♥, 7♠, 7♣, J♥)",2020-12-25T04:40:59.491Z,160887125949601
"""Skjyddet @ fXKGmus_7y"" shows a 4♥, 7♠.",2020-12-25T04:40:59.491Z,160887125949600
"""Oil Fund @ 3SrksDfXai"" checks",2020-12-25T04:40:58.680Z,160887125868200
"""Skjyddet @ fXKGmus_7y"" checks",2020-12-25T04:40:37.044Z,160887123704500
"River: J♥, 6♥, 7♣, K♣ [K♥]",2020-12-25T04:40:34.674Z,160887123468000
"""Skjyddet @ fXKGmus_7y"" calls 83",2020-12-25T04:40:33.864Z,160887123386500
"""Oil Fund @ 3SrksDfXai"" bets 83",2020-12-25T04:40:26.399Z,160887122640000
"""Skjyddet @ fXKGmus_7y"" checks",2020-12-25T04:40:15.231Z,160887121523100
"Turn: J♥, 6♥, 7♣ [K♣]",2020-12-25T04:40:12.867Z,160887121286900
"""Skjyddet @ fXKGmus_7y"" calls 84",2020-12-25T04:40:12.056Z,160887121205800
"""Oil Fund @ 3SrksDfXai"" raises to 84",2020-12-25T04:40:01.065Z,160887120106600
"""Stig @ wNb2m3SlGA"" folds",2020-12-25T04:39:55.146Z,160887119514700
"""Skjyddet @ fXKGmus_7y"" bets 21",2020-12-25T04:39:52.035Z,160887119203600
"Flop:  [J♥, 6♥, 7♣]",2020-12-25T04:39:47.185Z,160887118718600
"""Oil Fund @ 3SrksDfXai"" calls 14",2020-12-25T04:39:46.375Z,160887118637600
"""Stig @ wNb2m3SlGA"" calls 14",2020-12-25T04:39:43.887Z,160887118388900
"""Skjyddet @ fXKGmus_7y"" raises to 14",2020-12-25T04:39:41.545Z,160887118154600
"""Oil Fund @ 3SrksDfXai"" posts a straddle of 4",2020-12-25T04:39:35.949Z,160887117595307
"""Stig @ wNb2m3SlGA"" posts a big blind of 2",2020-12-25T04:39:35.949Z,160887117595306
"""Skjyddet @ fXKGmus_7y"" posts a small blind of 1",2020-12-25T04:39:35.949Z,160887117595305
"Player stacks: #2 ""Skjyddet @ fXKGmus_7y"" (2328) | #5 ""Stig @ wNb2m3SlGA"" (733) | #8 ""Oil Fund @ 3SrksDfXai"" (3176)",2020-12-25T04:39:35.949Z,160887117595301
"-- starting hand #291  (No Limit Texas Hold'em) (dealer: ""Oil Fund @ 3SrksDfXai"") --",2020-12-25T04:39:35.949Z,160887117595300
"-- ending hand #290 --",2020-12-25T04:39:33.033Z,160887117303402
"""Stig @ wNb2m3SlGA"" collected 78 from pot",2020-12-25T04:39:33.033Z,160887117303401
"Uncalled bet of 43 returned to ""Stig @ wNb2m3SlGA""",2020-12-25T04:39:33.033Z,160887117303400
"""Oil Fund @ 3SrksDfXai"" folds",2020-12-25T04:39:32.225Z,160887117222600
"""Stig @ wNb2m3SlGA"" bets 43",2020-12-25T04:39:30.294Z,160887117029500
"""Oil Fund @ 3SrksDfXai"" checks",2020-12-25T04:39:20.159Z,160887116016000
"Flop:  [10♣, 6♥, 10♦]",2020-12-25T04:39:17.377Z,160887115737800
"""Oil Fund @ 3SrksDfXai"" calls 38",2020-12-25T04:39:16.546Z,160887115654800
"""Stig @ wNb2m3SlGA"" raises to 38",2020-12-25T04:39:11.741Z,160887115174200
"""Skjyddet @ fXKGmus_7y"" folds",2020-12-25T04:39:04.498Z,160887114449900
"""Oil Fund @ 3SrksDfXai"" raises to 13",2020-12-25T04:38:59.875Z,160887113987600
"""Stig @ wNb2m3SlGA"" posts a straddle of 4",2020-12-25T04:38:53.749Z,160887113375007
"""Skjyddet @ fXKGmus_7y"" posts a big blind of 2",2020-12-25T04:38:53.749Z,160887113375006
"""Oil Fund @ 3SrksDfXai"" posts a small blind of 1",2020-12-25T04:38:53.749Z,160887113375005
"Player stacks: #2 ""Skjyddet @ fXKGmus_7y"" (2330) | #5 ""Stig @ wNb2m3SlGA"" (693) | #8 ""Oil Fund @ 3SrksDfXai"" (3214)",2020-12-25T04:38:53.749Z,160887113375001
"-- starting hand #290  (No Limit Texas Hold'em) (dealer: ""Stig @ wNb2m3SlGA"") --",2020-12-25T04:38:53.749Z,160887113375000
"-- ending hand #289 --",2020-12-25T04:38:47.732Z,160887112773303
"""Stig @ wNb2m3SlGA"" shows a 10♦, 2♦.",2020-12-25T04:38:47.732Z,160887112773302
"""Oil Fund @ 3SrksDfXai"" collected 332 from pot with Two Pair, A's & 9's (combination: A♥, A♠, 9♣, 9♦, 10♥)",2020-12-25T04:38:47.732Z,160887112773301
"""Oil Fund @ 3SrksDfXai"" shows a A♥, 8♠.",2020-12-25T04:38:47.732Z,160887112773300
"""Oil Fund @ 3SrksDfXai"" calls 84",2020-12-25T04:38:46.926Z,160887112692700
"""Stig @ wNb2m3SlGA"" bets 84",2020-12-25T04:38:45.085Z,160887112508600
"River: 10♥, A♠, 9♣, 9♦ [3♣]",2020-12-25T04:38:40.592Z,160887112059700
"""Oil Fund @ 3SrksDfXai"" checks",2020-12-25T04:38:39.785Z,160887111978600
"""Stig @ wNb2m3SlGA"" checks",2020-12-25T04:38:38.098Z,160887111809900
"Turn: 10♥, A♠, 9♣ [9♦]",2020-12-25T04:38:34.872Z,160887111487400
"""Stig @ wNb2m3SlGA"" calls 36",2020-12-25T04:38:34.065Z,160887111406600
"""Oil Fund @ 3SrksDfXai"" bets 36",2020-12-25T04:38:30.788Z,160887111078900
"""Stig @ wNb2m3SlGA"" checks",2020-12-25T04:38:22.858Z,160887110286000
"Flop:  [10♥, A♠, 9♣]",2020-12-25T04:38:20.382Z,160887110038300
"""Stig @ wNb2m3SlGA"" calls 44",2020-12-25T04:38:19.571Z,160887109957200
"""Skjyddet @ fXKGmus_7y"" folds",2020-12-25T04:38:16.848Z,160887109684900
"""Oil Fund @ 3SrksDfXai"" raises to 44",2020-12-25T04:38:13.125Z,160887109312600
"""Stig @ wNb2m3SlGA"" raises to 14",2020-12-25T04:38:00.350Z,160887108035200
"""Skjyddet @ fXKGmus_7y"" posts a straddle of 4",2020-12-25T04:37:52.707Z,160887107271007
"""Oil Fund @ 3SrksDfXai"" posts a big blind of 2",2020-12-25T04:37:52.707Z,160887107271006
"""Stig @ wNb2m3SlGA"" posts a small blind of 1",2020-12-25T04:37:52.707Z,160887107271005
"Player stacks: #2 ""Skjyddet @ fXKGmus_7y"" (2334) | #5 ""Stig @ wNb2m3SlGA"" (857) | #8 ""Oil Fund @ 3SrksDfXai"" (3046)",2020-12-25T04:37:52.707Z,160887107271001
"-- starting hand #289  (No Limit Texas Hold'em) (dealer: ""Skjyddet @ fXKGmus_7y"") --",2020-12-25T04:37:52.707Z,160887107271000
"-- ending hand #288 --",2020-12-25T04:37:49.782Z,160887106978302
"""Oil Fund @ 3SrksDfXai"" collected 336 from pot",2020-12-25T04:37:49.782Z,160887106978301
"Uncalled bet of 84 returned to ""Oil Fund @ 3SrksDfXai""",2020-12-25T04:37:49.782Z,160887106978300
"""Skjyddet @ fXKGmus_7y"" folds",2020-12-25T04:37:48.974Z,160887106897500
"""Oil Fund @ 3SrksDfXai"" raises to 168",2020-12-25T04:37:27.375Z,160887104737600
"""Skjyddet @ fXKGmus_7y"" bets 84",2020-12-25T04:37:22.027Z,160887104202800
"River: 9♣, 8♠, 6♣, 3♠ [5♦]",2020-12-25T04:37:11.148Z,160887103115000
"""Oil Fund @ 3SrksDfXai"" calls 42",2020-12-25T04:37:10.339Z,160887103034000
"""Skjyddet @ fXKGmus_7y"" bets 42",2020-12-25T04:37:06.195Z,160887102619700
"Turn: 9♣, 8♠, 6♣ [3♠]",2020-12-25T04:37:02.144Z,160887102214700
"""Oil Fund @ 3SrksDfXai"" calls 21",2020-12-25T04:37:01.328Z,160887102132900
"""Stig @ wNb2m3SlGA"" folds",2020-12-25T04:36:59.282Z,160887101928200
"""Skjyddet @ fXKGmus_7y"" bets 21",2020-12-25T04:36:54.380Z,160887101438100
"Flop:  [9♣, 8♠, 6♣]",2020-12-25T04:36:50.098Z,160887101010000
"""Oil Fund @ 3SrksDfXai"" calls 14",2020-12-25T04:36:49.283Z,160887100928400
"""Stig @ wNb2m3SlGA"" calls 14",2020-12-25T04:36:46.516Z,160887100651700
"""Skjyddet @ fXKGmus_7y"" raises to 14",2020-12-25T04:36:43.889Z,160887100389000
"""Oil Fund @ 3SrksDfXai"" posts a straddle of 4",2020-12-25T04:36:39.409Z,160887099941007
"""Stig @ wNb2m3SlGA"" posts a big blind of 2",2020-12-25T04:36:39.409Z,160887099941006
"""Skjyddet @ fXKGmus_7y"" posts a small blind of 1",2020-12-25T04:36:39.409Z,160887099941005
"Player stacks: #2 ""Skjyddet @ fXKGmus_7y"" (2495) | #5 ""Stig @ wNb2m3SlGA"" (871) | #8 ""Oil Fund @ 3SrksDfXai"" (2871)",2020-12-25T04:36:39.409Z,160887099941001
"-- starting hand #288  (No Limit Texas Hold'em) (dealer: ""Oil Fund @ 3SrksDfXai"") --",2020-12-25T04:36:39.409Z,160887099941000
"-- ending hand #287 --",2020-12-25T04:36:33.390Z,160887099339202
"""Oil Fund @ 3SrksDfXai"" collected 374 from pot with Pair, 6's (combination: 6♥, 6♦, A♠, 8♥, 7♣)",2020-12-25T04:36:33.390Z,160887099339201
"""Oil Fund @ 3SrksDfXai"" shows a 6♥, 6♦.",2020-12-25T04:36:33.390Z,160887099339200
"""Stig @ wNb2m3SlGA"" checks",2020-12-25T04:36:32.555Z,160887099255600
"""Oil Fund @ 3SrksDfXai"" checks",2020-12-25T04:36:29.641Z,160887098964200
"River: A♠, 4♠, 7♣, 3♦ [8♥]",2020-12-25T04:36:27.515Z,160887098751800
"""Oil Fund @ 3SrksDfXai"" calls 112",2020-12-25T04:36:26.709Z,160887098671000
"""Stig @ wNb2m3SlGA"" bets 112",2020-12-25T04:36:23.631Z,160887098363300
"""Oil Fund @ 3SrksDfXai"" checks",2020-12-25T04:36:18.713Z,160887097871400
"Turn: A♠, 4♠, 7♣ [3♦]",2020-12-25T04:36:16.901Z,160887097690300
"""Oil Fund @ 3SrksDfXai"" calls 45",2020-12-25T04:36:16.093Z,160887097609400
"""Stig @ wNb2m3SlGA"" bets 45",2020-12-25T04:36:13.807Z,160887097380800
"""Oil Fund @ 3SrksDfXai"" checks",2020-12-25T04:36:09.334Z,160887096933500
"Flop:  [A♠, 4♠, 7♣]",2020-12-25T04:36:07.106Z,160887096710700
"""Oil Fund @ 3SrksDfXai"" calls 29",2020-12-25T04:36:06.291Z,160887096629200
"""Stig @ wNb2m3SlGA"" raises to 29",2020-12-25T04:36:04.196Z,160887096419800
"""Skjyddet @ fXKGmus_7y"" folds",2020-12-25T04:35:59.412Z,160887095941200
"""Oil Fund @ 3SrksDfXai"" raises to 11",2020-12-25T04:35:58.473Z,160887095847400
"""Stig @ wNb2m3SlGA"" posts a straddle of 4",2020-12-25T04:35:54.915Z,160887095491607
"""Skjyddet @ fXKGmus_7y"" posts a big blind of 2",2020-12-25T04:35:54.915Z,160887095491606
"""Oil Fund @ 3SrksDfXai"" posts a small blind of 1",2020-12-25T04:35:54.915Z,160887095491605
"Player stacks: #2 ""Skjyddet @ fXKGmus_7y"" (2497) | #5 ""Stig @ wNb2m3SlGA"" (1057) | #8 ""Oil Fund @ 3SrksDfXai"" (2683)",2020-12-25T04:35:54.915Z,160887095491601
"-- starting hand #287  (No Limit Texas Hold'em) (dealer: ""Stig @ wNb2m3SlGA"") --",2020-12-25T04:35:54.915Z,160887095491600
"""Skjyddet @ fXKGmus_7y"" shows a 9♠, 2♥.",2020-12-25T04:35:52.497Z,160887095249800
"-- ending hand #286 --",2020-12-25T04:35:51.303Z,160887095130502
"""Oil Fund @ 3SrksDfXai"" collected 9 from pot",2020-12-25T04:35:51.303Z,160887095130501
"Uncalled bet of 6 returned to ""Oil Fund @ 3SrksDfXai""",2020-12-25T04:35:51.303Z,160887095130500
"""Skjyddet @ fXKGmus_7y"" folds",2020-12-25T04:35:50.494Z,160887095049500
"""Oil Fund @ 3SrksDfXai"" raises to 10",2020-12-25T04:35:49.553Z,160887094955400
"""Stig @ wNb2m3SlGA"" folds",2020-12-25T04:35:42.446Z,160887094244700
"""Skjyddet @ fXKGmus_7y"" posts a straddle of 4",2020-12-25T04:35:38.194Z,160887093819607
"""Oil Fund @ 3SrksDfXai"" posts a big blind of 2",2020-12-25T04:35:38.194Z,160887093819606
"""Stig @ wNb2m3SlGA"" posts a small blind of 1",2020-12-25T04:35:38.194Z,160887093819605
"Player stacks: #2 ""Skjyddet @ fXKGmus_7y"" (2501) | #5 ""Stig @ wNb2m3SlGA"" (1058) | #8 ""Oil Fund @ 3SrksDfXai"" (2678)",2020-12-25T04:35:38.194Z,160887093819601
"-- starting hand #286  (No Limit Texas Hold'em) (dealer: ""Skjyddet @ fXKGmus_7y"") --",2020-12-25T04:35:38.194Z,160887093819600
"""Skjyddet @ fXKGmus_7y"" shows a 9♠, 2♣.",2020-12-25T04:35:36.633Z,160887093663500
"-- ending hand #285 --",2020-12-25T04:35:34.552Z,160887093455302
"""Stig @ wNb2m3SlGA"" collected 32 from pot",2020-12-25T04:35:34.552Z,160887093455301
"Uncalled bet of 32 returned to ""Stig @ wNb2m3SlGA""",2020-12-25T04:35:34.552Z,160887093455300
"""Skjyddet @ fXKGmus_7y"" folds",2020-12-25T04:35:33.742Z,160887093374300
"""Oil Fund @ 3SrksDfXai"" folds",2020-12-25T04:35:26.569Z,160887092657000
"""Stig @ wNb2m3SlGA"" raises to 46",2020-12-25T04:35:25.001Z,160887092500200
"""Skjyddet @ fXKGmus_7y"" raises to 14",2020-12-25T04:35:18.739Z,160887091874000
"""Oil Fund @ 3SrksDfXai"" posts a straddle of 4",2020-12-25T04:35:15.115Z,160887091511707
"""Stig @ wNb2m3SlGA"" posts a big blind of 2",2020-12-25T04:35:15.115Z,160887091511706
"""Skjyddet @ fXKGmus_7y"" posts a small blind of 1",2020-12-25T04:35:15.115Z,160887091511705
"Player stacks: #2 ""Skjyddet @ fXKGmus_7y"" (2515) | #5 ""Stig @ wNb2m3SlGA"" (1040) | #8 ""Oil Fund @ 3SrksDfXai"" (2682)",2020-12-25T04:35:15.115Z,160887091511701
"-- starting hand #285  (No Limit Texas Hold'em) (dealer: ""Oil Fund @ 3SrksDfXai"") --",2020-12-25T04:35:15.115Z,160887091511700
"-- ending hand #284 --",2020-12-25T04:35:09.099Z,160887090910102
"""Skjyddet @ fXKGmus_7y"" collected 92 from pot with Two Pair, 9's & 4's (combination: 9♥, 9♣, 4♥, 4♣, J♦)",2020-12-25T04:35:09.099Z,160887090910101
"""Skjyddet @ fXKGmus_7y"" shows a 4♥, 10♥.",2020-12-25T04:35:09.099Z,160887090910100
"""Oil Fund @ 3SrksDfXai"" calls 33",2020-12-25T04:35:08.289Z,160887090829000
"""Skjyddet @ fXKGmus_7y"" bets 33",2020-12-25T04:35:05.447Z,160887090544900
"""Oil Fund @ 3SrksDfXai"" checks",2020-12-25T04:34:59.991Z,160887089999200
"River: 9♥, 3♦, 4♣, 9♣ [J♦]",2020-12-25T04:34:57.409Z,160887089741200
"""Skjyddet @ fXKGmus_7y"" checks",2020-12-25T04:34:56.600Z,160887089660100
"""Oil Fund @ 3SrksDfXai"" checks",2020-12-25T04:34:53.175Z,160887089317500
"Turn: 9♥, 3♦, 4♣ [9♣]",2020-12-25T04:34:47.456Z,160887088745800
"""Skjyddet @ fXKGmus_7y"" checks",2020-12-25T04:34:46.636Z,160887088663700
"""Oil Fund @ 3SrksDfXai"" checks",2020-12-25T04:34:34.921Z,160887087492200
"Flop:  [9♥, 3♦, 4♣]",2020-12-25T04:34:32.034Z,160887087203600
"""Stig @ wNb2m3SlGA"" folds",2020-12-25T04:34:31.224Z,160887087122600
"""Skjyddet @ fXKGmus_7y"" calls 11",2020-12-25T04:34:21.893Z,160887086189400
"""Oil Fund @ 3SrksDfXai"" raises to 11",2020-12-25T04:34:16.681Z,160887085668200
"""Stig @ wNb2m3SlGA"" posts a straddle of 4",2020-12-25T04:34:13.003Z,160887085300407
"""Skjyddet @ fXKGmus_7y"" posts a big blind of 2",2020-12-25T04:34:13.003Z,160887085300406
"""Oil Fund @ 3SrksDfXai"" posts a small blind of 1",2020-12-25T04:34:13.003Z,160887085300405
"Player stacks: #2 ""Skjyddet @ fXKGmus_7y"" (2467) | #5 ""Stig @ wNb2m3SlGA"" (1044) | #8 ""Oil Fund @ 3SrksDfXai"" (2726)",2020-12-25T04:34:13.003Z,160887085300401
"-- starting hand #284  (No Limit Texas Hold'em) (dealer: ""Stig @ wNb2m3SlGA"") --",2020-12-25T04:34:13.003Z,160887085300400
"-- ending hand #283 --",2020-12-25T04:34:10.087Z,160887085008902
"""Skjyddet @ fXKGmus_7y"" collected 39 from pot",2020-12-25T04:34:10.087Z,160887085008901
"Uncalled bet of 22 returned to ""Skjyddet @ fXKGmus_7y""",2020-12-25T04:34:10.087Z,160887085008900
"""Oil Fund @ 3SrksDfXai"" folds",2020-12-25T04:34:09.261Z,160887084926200
"""Stig @ wNb2m3SlGA"" folds",2020-12-25T04:34:06.407Z,160887084640800
"""Skjyddet @ fXKGmus_7y"" bets 22",2020-12-25T04:34:03.398Z,160887084340000
"""Oil Fund @ 3SrksDfXai"" checks",2020-12-25T04:33:57.492Z,160887083749400
"""Stig @ wNb2m3SlGA"" checks",2020-12-25T04:33:36.652Z,160887081665300
"Flop:  [9♦, Q♦, K♣]",2020-12-25T04:33:20.090Z,160887080009200
"""Skjyddet @ fXKGmus_7y"" calls 13",2020-12-25T04:33:19.276Z,160887079927700
"""Oil Fund @ 3SrksDfXai"" calls 13",2020-12-25T04:33:16.688Z,160887079668900
"""Stig @ wNb2m3SlGA"" raises to 13",2020-12-25T04:33:14.398Z,160887079440000
"""Skjyddet @ fXKGmus_7y"" posts a straddle of 4",2020-12-25T04:33:05.211Z,160887078521207
"""Oil Fund @ 3SrksDfXai"" posts a big blind of 2",2020-12-25T04:33:05.211Z,160887078521206
"""Stig @ wNb2m3SlGA"" posts a small blind of 1",2020-12-25T04:33:05.211Z,160887078521205
