entry,at,order
"""Haug @ DeebGJIyUA"" shows a 2♦, 8♦.",2020-12-29T19:08:11.286Z,160926889128700
"""Ælx @ -CDDo4UviF"" shows a 9♠, 6♠.",2020-12-29T01:29:21.333Z,160920536133600
"-- ending hand #176 --",2020-12-29T01:29:17.873Z,160920535787402
"""Ælx @ -CDDo4UviF"" collected 4 from pot",2020-12-29T01:29:17.873Z,160920535787401
"Uncalled bet of 2 returned to ""Ælx @ -CDDo4UviF""",2020-12-29T01:29:17.873Z,160920535787400
"""Haug @ DeebGJIyUA"" folds",2020-12-29T01:29:17.065Z,160920535706600
"""Ælx @ -CDDo4UviF"" bets 2",2020-12-29T01:28:20.290Z,160920530029000
"""Haug @ DeebGJIyUA"" checks",2020-12-29T01:28:12.848Z,160920529284900
"Flop:  [7♠, 2♣, A♠]",2020-12-29T01:28:05.209Z,160920528521100
"""Ælx @ -CDDo4UviF"" checks",2020-12-29T01:28:04.402Z,160920528440300
"""Haug @ DeebGJIyUA"" calls 2",2020-12-29T01:28:03.435Z,160920528343600
"""Draddla @ fXKGmus_7y"" folds",2020-12-29T01:27:56.669Z,160920527667000
"""Ælx @ -CDDo4UviF"" posts a big blind of 2",2020-12-29T01:27:51.030Z,160920527103106
"""Haug @ DeebGJIyUA"" posts a small blind of 1",2020-12-29T01:27:51.030Z,160920527103105
"Your hand is 2♦, 8♦",2020-12-29T01:27:51.030Z,160920527103103
"Player stacks: #1 ""Draddla @ fXKGmus_7y"" (839) | #4 ""Haug @ DeebGJIyUA"" (1211) | #7 ""Ælx @ -CDDo4UviF"" (650)",2020-12-29T01:27:51.030Z,160920527103101
"-- starting hand #176  (No Limit Texas Hold'em) (dealer: ""Draddla @ fXKGmus_7y"") --",2020-12-29T01:27:51.030Z,160920527103100
"-- ending hand #175 --",2020-12-29T01:27:45.004Z,160920526500603
"""Draddla @ fXKGmus_7y"" shows a J♠, 8♥.",2020-12-29T01:27:45.004Z,160920526500602
"""Ælx @ -CDDo4UviF"" collected 12 from pot with Pair, Q's (combination: Q♣, Q♦, J♥, 8♣, 7♦)",2020-12-29T01:27:45.004Z,160920526500601
"""Ælx @ -CDDo4UviF"" shows a Q♣, J♥.",2020-12-29T01:27:45.004Z,160920526500600
"""Ælx @ -CDDo4UviF"" checks",2020-12-29T01:27:44.198Z,160920526419800
"""Draddla @ fXKGmus_7y"" checks",2020-12-29T01:27:41.709Z,160920526170900
"River: 5♥, 6♣, 7♦, Q♦ [8♣]",2020-12-29T01:27:39.471Z,160920525947300
"""Ælx @ -CDDo4UviF"" checks",2020-12-29T01:27:38.666Z,160920525866700
"""Draddla @ fXKGmus_7y"" checks",2020-12-29T01:27:36.682Z,160920525668400
"Turn: 5♥, 6♣, 7♦ [Q♦]",2020-12-29T01:27:32.762Z,160920525276300
"""Ælx @ -CDDo4UviF"" calls 3",2020-12-29T01:27:31.951Z,160920525195200
"""Draddla @ fXKGmus_7y"" bets 3",2020-12-29T01:27:28.493Z,160920524849400
"Flop:  [5♥, 6♣, 7♦]",2020-12-29T01:27:22.780Z,160920524278500
"""Haug @ DeebGJIyUA"" folds",2020-12-29T01:27:21.965Z,160920524196600
"""Draddla @ fXKGmus_7y"" calls 2",2020-12-29T01:27:03.785Z,160920522378600
"""Ælx @ -CDDo4UviF"" calls 2",2020-12-29T01:27:01.558Z,160920522155900
"""Haug @ DeebGJIyUA"" posts a big blind of 2",2020-12-29T01:26:56.446Z,160920521645007
"""Draddla @ fXKGmus_7y"" posts a small blind of 1",2020-12-29T01:26:56.446Z,160920521645006
"Your hand is 6♠, 9♦",2020-12-29T01:26:56.446Z,160920521645004
"Player stacks: #1 ""Draddla @ fXKGmus_7y"" (844) | #4 ""Haug @ DeebGJIyUA"" (1213) | #7 ""Ælx @ -CDDo4UviF"" (643)",2020-12-29T01:26:56.446Z,160920521645002
"-- starting hand #175  (No Limit Texas Hold'em) (dead button) --",2020-12-29T01:26:56.446Z,160920521645001
"The player ""Grisegut1 @ 4-XEj5-BIv"" quits the game with a stack of 0.",2020-12-29T01:26:56.446Z,160920521645000
"-- ending hand #174 --",2020-12-29T01:26:50.436Z,160920521043701
"""Haug @ DeebGJIyUA"" collected 836 from pot with Full House, 9's over K's (combination: 9♣, 9♠, 9♦, K♦, K♠)",2020-12-29T01:26:50.436Z,160920521043700
"River: K♦, 9♦, 6♠, K♠ [A♠]",2020-12-29T01:26:47.424Z,160920520742700
"Turn: K♦, 9♦, 6♠ [K♠]",2020-12-29T01:26:44.405Z,160920520440600
"""Grisegut1 @ 4-XEj5-BIv"" shows a K♣, 8♦.",2020-12-29T01:26:41.392Z,160920520139302
"""Haug @ DeebGJIyUA"" shows a 9♣, 9♠.",2020-12-29T01:26:41.392Z,160920520139301
"Uncalled bet of 377 returned to ""Haug @ DeebGJIyUA""",2020-12-29T01:26:41.392Z,160920520139300
"Some players choose to not run it twice.",2020-12-29T01:26:40.584Z,160920520058501
"""Grisegut1 @ 4-XEj5-BIv"" chooses to not run it twice.",2020-12-29T01:26:40.584Z,160920520058500
"Remaining players decide whether to run it twice.",2020-12-29T01:26:37.460Z,160920519746101
"""Grisegut1 @ 4-XEj5-BIv"" calls 406 and go all in",2020-12-29T01:26:37.460Z,160920519746100
"""Haug @ DeebGJIyUA"" raises to 783 and go all in",2020-12-29T01:26:31.908Z,160920519190900
"""Grisegut1 @ 4-XEj5-BIv"" raises to 210",2020-12-29T01:26:27.414Z,160920518741500
"""Haug @ DeebGJIyUA"" raises to 120",2020-12-29T01:26:22.743Z,160920518274400
"""Draddla @ fXKGmus_7y"" folds",2020-12-29T01:26:13.148Z,160920517315000
"""Grisegut1 @ 4-XEj5-BIv"" raises to 40",2020-12-29T01:26:10.784Z,160920517078500
"""Ælx @ -CDDo4UviF"" folds",2020-12-29T01:26:08.274Z,160920516827400
"""Haug @ DeebGJIyUA"" bets 20",2020-12-29T01:26:07.337Z,160920516733800
"""Draddla @ fXKGmus_7y"" checks",2020-12-29T01:25:59.979Z,160920515998000
"""Grisegut1 @ 4-XEj5-BIv"" checks",2020-12-29T01:25:58.261Z,160920515826100
"Flop:  [K♦, 9♦, 6♠]",2020-12-29T01:25:54.895Z,160920515489600
"""Draddla @ fXKGmus_7y"" calls 6",2020-12-29T01:25:54.088Z,160920515408800
"""Grisegut1 @ 4-XEj5-BIv"" calls 6",2020-12-29T01:25:51.907Z,160920515190800
"""Ælx @ -CDDo4UviF"" calls 6",2020-12-29T01:25:49.645Z,160920514964600
"""Haug @ DeebGJIyUA"" raises to 6",2020-12-29T01:25:47.228Z,160920514722900
"""Draddla @ fXKGmus_7y"" posts a big blind of 2",2020-12-29T01:25:43.149Z,160920514315007
"""Grisegut1 @ 4-XEj5-BIv"" posts a small blind of 1",2020-12-29T01:25:43.149Z,160920514315006
"Your hand is 9♣, 9♠",2020-12-29T01:25:43.149Z,160920514315003
"Player stacks: #1 ""Draddla @ fXKGmus_7y"" (850) | #4 ""Haug @ DeebGJIyUA"" (789) | #7 ""Ælx @ -CDDo4UviF"" (649) | #9 ""Grisegut1 @ 4-XEj5-BIv"" (412)",2020-12-29T01:25:43.149Z,160920514315001
"-- starting hand #174  (No Limit Texas Hold'em) (dealer: ""Ælx @ -CDDo4UviF"") --",2020-12-29T01:25:43.149Z,160920514315000
"Undealt cards:  [K♣, K♠, 2♦, A♦, Q♠]",2020-12-29T01:25:42.611Z,160920514261200
"-- ending hand #173 --",2020-12-29T01:25:37.229Z,160920513723002
"""Grisegut1 @ 4-XEj5-BIv"" collected 2 from pot",2020-12-29T01:25:37.229Z,160920513723001
"Uncalled bet of 1 returned to ""Grisegut1 @ 4-XEj5-BIv""",2020-12-29T01:25:37.229Z,160920513723000
"""Ælx @ -CDDo4UviF"" folds",2020-12-29T01:25:36.418Z,160920513641900
"""Haug @ DeebGJIyUA"" folds",2020-12-29T01:25:34.966Z,160920513497000
"""Draddla @ fXKGmus_7y"" folds",2020-12-29T01:25:30.972Z,160920513097300
"""Grisegut1 @ 4-XEj5-BIv"" posts a big blind of 2",2020-12-29T01:25:29.153Z,160920512915407
"""Ælx @ -CDDo4UviF"" posts a small blind of 1",2020-12-29T01:25:29.153Z,160920512915406
"Your hand is J♦, 2♣",2020-12-29T01:25:29.153Z,160920512915403
"Player stacks: #1 ""Draddla @ fXKGmus_7y"" (850) | #4 ""Haug @ DeebGJIyUA"" (789) | #7 ""Ælx @ -CDDo4UviF"" (650) | #9 ""Grisegut1 @ 4-XEj5-BIv"" (411)",2020-12-29T01:25:29.153Z,160920512915401
"-- starting hand #173  (No Limit Texas Hold'em) (dealer: ""Haug @ DeebGJIyUA"") --",2020-12-29T01:25:29.153Z,160920512915400
"""Ælx @ -CDDo4UviF"" shows a K♥, A♥.",2020-12-29T01:25:26.044Z,160920512604400
"-- ending hand #172 --",2020-12-29T01:25:22.511Z,160920512251202
"""Grisegut1 @ 4-XEj5-BIv"" collected 111 from pot",2020-12-29T01:25:22.511Z,160920512251201
"Uncalled bet of 37 returned to ""Grisegut1 @ 4-XEj5-BIv""",2020-12-29T01:25:22.511Z,160920512251200
"""Ælx @ -CDDo4UviF"" folds",2020-12-29T01:25:21.696Z,160920512169600
"""Draddla @ fXKGmus_7y"" folds",2020-12-29T01:25:16.350Z,160920511635100
"""Grisegut1 @ 4-XEj5-BIv"" raises to 50",2020-12-29T01:25:07.964Z,160920510796500
"""Ælx @ -CDDo4UviF"" bets 13",2020-12-29T01:25:02.942Z,160920510294300
"Flop:  [8♠, 8♣, 2♠]",2020-12-29T01:24:57.566Z,160920509756700
"""Ælx @ -CDDo4UviF"" calls 28",2020-12-29T01:24:56.759Z,160920509676000
"""Draddla @ fXKGmus_7y"" calls 28",2020-12-29T01:24:55.828Z,160920509583000
"""Grisegut1 @ 4-XEj5-BIv"" raises to 28",2020-12-29T01:24:52.029Z,160920509203000
"""Ælx @ -CDDo4UviF"" calls 14",2020-12-29T01:24:48.776Z,160920508877700
"""Haug @ DeebGJIyUA"" folds",2020-12-29T01:24:47.838Z,160920508783900
"""Draddla @ fXKGmus_7y"" raises to 14",2020-12-29T01:24:45.255Z,160920508525600
"""Grisegut1 @ 4-XEj5-BIv"" raises to 4",2020-12-29T01:24:40.968Z,160920508096900
"""Ælx @ -CDDo4UviF"" posts a big blind of 2",2020-12-29T01:24:37.940Z,160920507794107
"""Haug @ DeebGJIyUA"" posts a small blind of 1",2020-12-29T01:24:37.940Z,160920507794106
"Your hand is J♠, 7♠",2020-12-29T01:24:37.940Z,160920507794103
"Player stacks: #1 ""Draddla @ fXKGmus_7y"" (878) | #4 ""Haug @ DeebGJIyUA"" (790) | #7 ""Ælx @ -CDDo4UviF"" (691) | #9 ""Grisegut1 @ 4-XEj5-BIv"" (341)",2020-12-29T01:24:37.940Z,160920507794101
"-- starting hand #172  (No Limit Texas Hold'em) (dealer: ""Draddla @ fXKGmus_7y"") --",2020-12-29T01:24:37.940Z,160920507794100
"Undealt cards: 7♥, Q♠, J♠ [7♣, K♦]",2020-12-29T01:24:35.958Z,160920507595900
"-- ending hand #171 --",2020-12-29T01:24:32.036Z,160920507203702
"""Haug @ DeebGJIyUA"" collected 66 from pot",2020-12-29T01:24:32.036Z,160920507203701
"Uncalled bet of 32 returned to ""Haug @ DeebGJIyUA""",2020-12-29T01:24:32.036Z,160920507203700
"""Grisegut1 @ 4-XEj5-BIv"" folds",2020-12-29T01:24:31.229Z,160920507123000
"""Haug @ DeebGJIyUA"" raises to 46",2020-12-29T01:24:28.953Z,160920506895400
"""Draddla @ fXKGmus_7y"" folds",2020-12-29T01:24:22.127Z,160920506212800
"""Grisegut1 @ 4-XEj5-BIv"" bets 14",2020-12-29T01:24:20.208Z,160920506020900
"""Haug @ DeebGJIyUA"" checks",2020-12-29T01:24:15.320Z,160920505532100
"""Draddla @ fXKGmus_7y"" checks",2020-12-29T01:24:12.367Z,160920505236700
"Flop:  [7♥, Q♠, J♠]",2020-12-29T01:24:08.401Z,160920504840200
"""Haug @ DeebGJIyUA"" calls 12",2020-12-29T01:24:07.590Z,160920504759100
"""Draddla @ fXKGmus_7y"" calls 12",2020-12-29T01:24:01.530Z,160920504153100
"""Grisegut1 @ 4-XEj5-BIv"" raises to 12",2020-12-29T01:23:56.558Z,160920503655900
"""Ælx @ -CDDo4UviF"" folds",2020-12-29T01:23:52.898Z,160920503289900
"""Haug @ DeebGJIyUA"" raises to 6",2020-12-29T01:23:50.289Z,160920503029000
"""Draddla @ fXKGmus_7y"" calls 4",2020-12-29T01:23:47.514Z,160920502751500
"""Grisegut1 @ 4-XEj5-BIv"" raises to 4",2020-12-29T01:23:45.299Z,160920502530000
"""Ælx @ -CDDo4UviF"" calls 2",2020-12-29T01:23:42.453Z,160920502245400
"""Haug @ DeebGJIyUA"" posts a big blind of 2",2020-12-29T01:23:37.866Z,160920501786707
"""Draddla @ fXKGmus_7y"" posts a small blind of 1",2020-12-29T01:23:37.866Z,160920501786706
"Your hand is J♦, J♣",2020-12-29T01:23:37.866Z,160920501786703
"Player stacks: #1 ""Draddla @ fXKGmus_7y"" (890) | #4 ""Haug @ DeebGJIyUA"" (750) | #7 ""Ælx @ -CDDo4UviF"" (693) | #9 ""Grisegut1 @ 4-XEj5-BIv"" (367)",2020-12-29T01:23:37.866Z,160920501786701
"-- starting hand #171  (No Limit Texas Hold'em) (dealer: ""Grisegut1 @ 4-XEj5-BIv"") --",2020-12-29T01:23:37.866Z,160920501786700
"-- ending hand #170 --",2020-12-29T01:23:31.835Z,160920501183602
"""Ælx @ -CDDo4UviF"" collected 73 from pot with Two Pair, Q's & 2's (combination: Q♥, Q♦, 2♥, 2♠, J♠)",2020-12-29T01:23:31.835Z,160920501183601
"""Ælx @ -CDDo4UviF"" shows a Q♥, 3♥.",2020-12-29T01:23:31.835Z,160920501183600
"""Haug @ DeebGJIyUA"" calls 15",2020-12-29T01:23:31.027Z,160920501102800
"""Ælx @ -CDDo4UviF"" bets 15",2020-12-29T01:23:21.824Z,160920500182500
"""Haug @ DeebGJIyUA"" checks",2020-12-29T01:23:18.112Z,160920499811300
"""Draddla @ fXKGmus_7y"" folds",2020-12-29T01:23:09.065Z,160920498906600
"River: Q♦, 2♥, 2♠, J♠ [7♠]",2020-12-29T01:23:04.307Z,160920498431300
"""Ælx @ -CDDo4UviF"" checks",2020-12-29T01:23:03.500Z,160920498350100
"""Haug @ DeebGJIyUA"" checks",2020-12-29T01:23:02.571Z,160920498257200
"""Draddla @ fXKGmus_7y"" checks",2020-12-29T01:23:00.121Z,160920498012800
"Turn: Q♦, 2♥, 2♠ [J♠]",2020-12-29T01:22:57.202Z,160920497720400
"""Draddla @ fXKGmus_7y"" calls 8",2020-12-29T01:22:56.396Z,160920497639700
"""Ælx @ -CDDo4UviF"" calls 8",2020-12-29T01:22:52.254Z,160920497225500
"""Haug @ DeebGJIyUA"" bets 8",2020-12-29T01:22:50.841Z,160920497084500
"""Draddla @ fXKGmus_7y"" checks",2020-12-29T01:22:43.634Z,160920496363500
"Flop:  [Q♦, 2♥, 2♠]",2020-12-29T01:22:41.640Z,160920496164100
"""Draddla @ fXKGmus_7y"" calls 6",2020-12-29T01:22:40.829Z,160920496083000
"""Grisegut1 @ 4-XEj5-BIv"" folds",2020-12-29T01:22:38.275Z,160920495827600
"""Ælx @ -CDDo4UviF"" calls 6",2020-12-29T01:22:36.062Z,160920495606300
"""Haug @ DeebGJIyUA"" raises to 6",2020-12-29T01:22:33.985Z,160920495398600
"""Draddla @ fXKGmus_7y"" posts a big blind of 2",2020-12-29T01:22:28.788Z,160920494878907
"""Grisegut1 @ 4-XEj5-BIv"" posts a small blind of 1",2020-12-29T01:22:28.788Z,160920494878906
"Your hand is 9♥, 9♣",2020-12-29T01:22:28.788Z,160920494878903
"Player stacks: #1 ""Draddla @ fXKGmus_7y"" (904) | #4 ""Haug @ DeebGJIyUA"" (779) | #7 ""Ælx @ -CDDo4UviF"" (649) | #9 ""Grisegut1 @ 4-XEj5-BIv"" (368)",2020-12-29T01:22:28.788Z,160920494878901
"-- starting hand #170  (No Limit Texas Hold'em) (dealer: ""Ælx @ -CDDo4UviF"") --",2020-12-29T01:22:28.788Z,160920494878900
"-- ending hand #169 --",2020-12-29T01:22:22.877Z,160920494287802
"""Grisegut1 @ 4-XEj5-BIv"" collected 30 from pot",2020-12-29T01:22:22.877Z,160920494287801
"Uncalled bet of 17 returned to ""Grisegut1 @ 4-XEj5-BIv""",2020-12-29T01:22:22.877Z,160920494287800
"""Draddla @ fXKGmus_7y"" folds",2020-12-29T01:22:22.072Z,160920494207300
"""Grisegut1 @ 4-XEj5-BIv"" bets 17",2020-12-29T01:22:20.246Z,160920494024700
"Turn: 8♠, 4♥, J♦ [Q♥]",2020-12-29T01:22:15.280Z,160920493528100
"""Ælx @ -CDDo4UviF"" folds",2020-12-29T01:22:14.474Z,160920493447400
"""Draddla @ fXKGmus_7y"" calls 6",2020-12-29T01:22:11.306Z,160920493130700
"""Grisegut1 @ 4-XEj5-BIv"" bets 6",2020-12-29T01:22:08.713Z,160920492871400
"""Ælx @ -CDDo4UviF"" checks",2020-12-29T01:22:05.329Z,160920492533000
"Flop:  [8♠, 4♥, J♦]",2020-12-29T01:21:55.443Z,160920491544400
"""Grisegut1 @ 4-XEj5-BIv"" calls 6",2020-12-29T01:21:54.636Z,160920491463700
"""Ælx @ -CDDo4UviF"" calls 6",2020-12-29T01:21:53.228Z,160920491322900
"""Haug @ DeebGJIyUA"" folds",2020-12-29T01:21:48.502Z,160920490850300
"""Draddla @ fXKGmus_7y"" raises to 6",2020-12-29T01:21:46.459Z,160920490645900
"""Grisegut1 @ 4-XEj5-BIv"" posts a big blind of 2",2020-12-29T01:21:44.138Z,160920490413907
"""Ælx @ -CDDo4UviF"" posts a small blind of 1",2020-12-29T01:21:44.138Z,160920490413906
"Your hand is A♦, 5♣",2020-12-29T01:21:44.138Z,160920490413903
"Player stacks: #1 ""Draddla @ fXKGmus_7y"" (916) | #4 ""Haug @ DeebGJIyUA"" (779) | #7 ""Ælx @ -CDDo4UviF"" (655) | #9 ""Grisegut1 @ 4-XEj5-BIv"" (350)",2020-12-29T01:21:44.138Z,160920490413901
"-- starting hand #169  (No Limit Texas Hold'em) (dealer: ""Haug @ DeebGJIyUA"") --",2020-12-29T01:21:44.138Z,160920490413900
"-- ending hand #168 --",2020-12-29T01:21:38.098Z,160920489810202
"""Ælx @ -CDDo4UviF"" collected 25 from pot with Two Pair, 4's & 2's (combination: 4♣, 4♦, 2♣, 2♥, J♦)",2020-12-29T01:21:38.098Z,160920489810201
"""Ælx @ -CDDo4UviF"" shows a 2♣, 4♣.",2020-12-29T01:21:38.098Z,160920489810200
"""Draddla @ fXKGmus_7y"" checks",2020-12-29T01:21:37.266Z,160920489726800
"""Ælx @ -CDDo4UviF"" checks",2020-12-29T01:21:31.799Z,160920489180000
"River: 2♥, 4♦, 8♦, J♦ [3♥]",2020-12-29T01:21:27.015Z,160920488701800
"""Ælx @ -CDDo4UviF"" calls 6",2020-12-29T01:21:26.198Z,160920488619900
"""Draddla @ fXKGmus_7y"" bets 6",2020-12-29T01:21:25.261Z,160920488526200
"""Ælx @ -CDDo4UviF"" checks",2020-12-29T01:21:19.876Z,160920487987700
"Turn: 2♥, 4♦, 8♦ [J♦]",2020-12-29T01:21:18.405Z,160920487840600
"""Draddla @ fXKGmus_7y"" checks",2020-12-29T01:21:17.597Z,160920487759800
"""Ælx @ -CDDo4UviF"" checks",2020-12-29T01:21:15.188Z,160920487518900
"Flop:  [2♥, 4♦, 8♦]",2020-12-29T01:21:13.088Z,160920487308900
"""Ælx @ -CDDo4UviF"" calls 6",2020-12-29T01:21:12.279Z,160920487228000
"""Haug @ DeebGJIyUA"" folds",2020-12-29T01:21:10.145Z,160920487014500
"""Draddla @ fXKGmus_7y"" raises to 6",2020-12-29T01:21:09.188Z,160920486918900
"""Grisegut1 @ 4-XEj5-BIv"" folds",2020-12-29T01:21:06.931Z,160920486693200
"""Ælx @ -CDDo4UviF"" posts a big blind of 2",2020-12-29T01:21:03.474Z,160920486347507
"""Haug @ DeebGJIyUA"" posts a small blind of 1",2020-12-29T01:21:03.474Z,160920486347506
"Your hand is 3♠, Q♥",2020-12-29T01:21:03.474Z,160920486347503
"Player stacks: #1 ""Draddla @ fXKGmus_7y"" (928) | #4 ""Haug @ DeebGJIyUA"" (780) | #7 ""Ælx @ -CDDo4UviF"" (642) | #9 ""Grisegut1 @ 4-XEj5-BIv"" (350)",2020-12-29T01:21:03.474Z,160920486347501
"-- starting hand #168  (No Limit Texas Hold'em) (dealer: ""Draddla @ fXKGmus_7y"") --",2020-12-29T01:21:03.474Z,160920486347500
"""Ælx @ -CDDo4UviF"" shows a K♠, Q♦.",2020-12-29T01:21:00.254Z,160920486025500
"-- ending hand #167 --",2020-12-29T01:20:56.853Z,160920485685402
"""Ælx @ -CDDo4UviF"" collected 15 from pot",2020-12-29T01:20:56.853Z,160920485685401
"Uncalled bet of 17 returned to ""Ælx @ -CDDo4UviF""",2020-12-29T01:20:56.853Z,160920485685400
"""Grisegut1 @ 4-XEj5-BIv"" folds",2020-12-29T01:20:56.035Z,160920485603600
"""Ælx @ -CDDo4UviF"" bets 17",2020-12-29T01:20:48.546Z,160920484854800
"Flop:  [9♣, 2♦, K♥]",2020-12-29T01:20:44.764Z,160920484476600
"""Ælx @ -CDDo4UviF"" calls 6",2020-12-29T01:20:43.947Z,160920484394900
"""Haug @ DeebGJIyUA"" folds",2020-12-29T01:20:42.368Z,160920484236900
"""Draddla @ fXKGmus_7y"" folds",2020-12-29T01:20:29.444Z,160920482944500
"""Grisegut1 @ 4-XEj5-BIv"" raises to 6",2020-12-29T01:20:26.012Z,160920482601300
"""Ælx @ -CDDo4UviF"" calls 2",2020-12-29T01:20:21.423Z,160920482142400
"""Haug @ DeebGJIyUA"" posts a big blind of 2",2020-12-29T01:20:15.952Z,160920481595307
"""Draddla @ fXKGmus_7y"" posts a small blind of 1",2020-12-29T01:20:15.952Z,160920481595306
"Your hand is 9♥, K♦",2020-12-29T01:20:15.952Z,160920481595303
"Player stacks: #1 ""Draddla @ fXKGmus_7y"" (929) | #4 ""Haug @ DeebGJIyUA"" (782) | #7 ""Ælx @ -CDDo4UviF"" (633) | #9 ""Grisegut1 @ 4-XEj5-BIv"" (356)",2020-12-29T01:20:15.952Z,160920481595301
"-- starting hand #167  (No Limit Texas Hold'em) (dealer: ""Grisegut1 @ 4-XEj5-BIv"") --",2020-12-29T01:20:15.952Z,160920481595300
"""Ælx @ -CDDo4UviF"" shows a 2♠, 2♣.",2020-12-29T01:20:10.249Z,160920481025400
"-- ending hand #166 --",2020-12-29T01:20:09.308Z,160920480930802
"""Ælx @ -CDDo4UviF"" collected 19 from pot",2020-12-29T01:20:09.308Z,160920480930801
"Uncalled bet of 14 returned to ""Ælx @ -CDDo4UviF""",2020-12-29T01:20:09.308Z,160920480930800
"""Haug @ DeebGJIyUA"" folds",2020-12-29T01:20:08.493Z,160920480849600
"""Draddla @ fXKGmus_7y"" folds",2020-12-29T01:20:02.213Z,160920480221400
"""Ælx @ -CDDo4UviF"" bets 14",2020-12-29T01:19:59.935Z,160920479994700
"""Haug @ DeebGJIyUA"" checks",2020-12-29T01:19:48.305Z,160920478830600
"""Draddla @ fXKGmus_7y"" checks",2020-12-29T01:19:37.240Z,160920477724100
"Flop:  [2♥, A♥, 8♦]",2020-12-29T01:19:35.566Z,160920477556700
"""Draddla @ fXKGmus_7y"" calls 6",2020-12-29T01:19:34.759Z,160920477475900
"""Grisegut1 @ 4-XEj5-BIv"" folds",2020-12-29T01:19:32.023Z,160920477202400
"""Ælx @ -CDDo4UviF"" calls 6",2020-12-29T01:19:26.669Z,160920476667000
"""Haug @ DeebGJIyUA"" raises to 6",2020-12-29T01:19:24.431Z,160920476443200
"""Draddla @ fXKGmus_7y"" posts a big blind of 2",2020-12-29T01:19:04.895Z,160920474489607
"""Grisegut1 @ 4-XEj5-BIv"" posts a small blind of 1",2020-12-29T01:19:04.895Z,160920474489606
"Your hand is J♦, K♥",2020-12-29T01:19:04.895Z,160920474489603
"Player stacks: #1 ""Draddla @ fXKGmus_7y"" (935) | #4 ""Haug @ DeebGJIyUA"" (788) | #7 ""Ælx @ -CDDo4UviF"" (620) | #9 ""Grisegut1 @ 4-XEj5-BIv"" (357)",2020-12-29T01:19:04.895Z,160920474489601
"-- starting hand #166  (No Limit Texas Hold'em) (dealer: ""Ælx @ -CDDo4UviF"") --",2020-12-29T01:19:04.895Z,160920474489600
"-- ending hand #165 --",2020-12-29T01:18:58.970Z,160920473897102
"""Draddla @ fXKGmus_7y"" collected 5 from pot",2020-12-29T01:18:58.970Z,160920473897101
"Uncalled bet of 4 returned to ""Draddla @ fXKGmus_7y""",2020-12-29T01:18:58.970Z,160920473897100
"""Grisegut1 @ 4-XEj5-BIv"" folds",2020-12-29T01:18:58.160Z,160920473816100
"""Ælx @ -CDDo4UviF"" folds",2020-12-29T01:18:53.838Z,160920473383800
"""Haug @ DeebGJIyUA"" folds",2020-12-29T01:18:52.907Z,160920473290800
"""Draddla @ fXKGmus_7y"" raises to 6",2020-12-29T01:18:44.397Z,160920472439800
"""Grisegut1 @ 4-XEj5-BIv"" posts a big blind of 2",2020-12-29T01:18:42.158Z,160920472215907
"""Ælx @ -CDDo4UviF"" posts a small blind of 1",2020-12-29T01:18:42.158Z,160920472215906
"Your hand is 6♦, 3♣",2020-12-29T01:18:42.158Z,160920472215903
"Player stacks: #1 ""Draddla @ fXKGmus_7y"" (932) | #4 ""Haug @ DeebGJIyUA"" (788) | #7 ""Ælx @ -CDDo4UviF"" (621) | #9 ""Grisegut1 @ 4-XEj5-BIv"" (359)",2020-12-29T01:18:42.158Z,160920472215901
"-- starting hand #165  (No Limit Texas Hold'em) (dealer: ""Haug @ DeebGJIyUA"") --",2020-12-29T01:18:42.158Z,160920472215900
"-- ending hand #164 --",2020-12-29T01:18:39.243Z,160920471924402
"""Draddla @ fXKGmus_7y"" collected 25 from pot",2020-12-29T01:18:39.243Z,160920471924401
"Uncalled bet of 15 returned to ""Draddla @ fXKGmus_7y""",2020-12-29T01:18:39.243Z,160920471924400
"""Ælx @ -CDDo4UviF"" folds",2020-12-29T01:18:38.437Z,160920471843800
"""Draddla @ fXKGmus_7y"" bets 15",2020-12-29T01:18:36.636Z,160920471663700
"""Ælx @ -CDDo4UviF"" checks",2020-12-29T01:18:30.848Z,160920471084900
"River: 3♥, 8♣, K♦, 10♠ [2♥]",2020-12-29T01:18:27.088Z,160920470709700
"""Ælx @ -CDDo4UviF"" calls 6",2020-12-29T01:18:26.280Z,160920470628000
"""Draddla @ fXKGmus_7y"" bets 6",2020-12-29T01:18:24.807Z,160920470480800
"""Ælx @ -CDDo4UviF"" checks",2020-12-29T01:18:20.970Z,160920470097100
"Turn: 3♥, 8♣, K♦ [10♠]",2020-12-29T01:18:19.969Z,160920469997100
"""Draddla @ fXKGmus_7y"" checks",2020-12-29T01:18:19.164Z,160920469916500
"""Ælx @ -CDDo4UviF"" checks",2020-12-29T01:18:16.312Z,160920469631200
"Flop:  [3♥, 8♣, K♦]",2020-12-29T01:18:12.767Z,160920469276800
"""Ælx @ -CDDo4UviF"" calls 6",2020-12-29T01:18:11.962Z,160920469196300
"""Haug @ DeebGJIyUA"" folds",2020-12-29T01:18:10.910Z,160920469091100
"""Draddla @ fXKGmus_7y"" raises to 6",2020-12-29T01:18:09.952Z,160920468995300
"""Grisegut1 @ 4-XEj5-BIv"" folds",2020-12-29T01:18:07.367Z,160920468736800
"""Ælx @ -CDDo4UviF"" posts a big blind of 2",2020-12-29T01:17:56.042Z,160920467604307
