entry,at,order
"river: 3♠, 2♣, Q♣, 6♦ [J♠]",2020-12-20T02:31:38.671Z,160843149867500
"""Grisegut @ 4-XEj5-BIv"" calls 8",2020-12-20T02:31:37.864Z,160843149786500
"""simma @ 30if7KNn9A"" bets 8",2020-12-20T02:31:30.281Z,160843149028200
"turn: 3♠, 2♣, Q♣ [6♦]",2020-12-20T02:31:27.129Z,160843148713100
"""Grisegut @ 4-XEj5-BIv"" checks",2020-12-20T02:31:26.321Z,160843148632200
"""simma @ 30if7KNn9A"" checks",2020-12-20T02:31:23.928Z,160843148392900
"flop:  [3♠, 2♣, Q♣]",2020-12-20T02:31:21.064Z,160843148106600
"""simma @ 30if7KNn9A"" calls 6",2020-12-20T02:31:20.255Z,160843148025700
"""Haugboi @ xoOdn8cq1_"" folds",2020-12-20T02:31:18.684Z,160843147868500
"""Grisegut @ 4-XEj5-BIv"" raises to 6",2020-12-20T02:31:14.233Z,160843147423400
"""simma @ 30if7KNn9A"" posts a big blind of 2",2020-12-20T02:31:10.334Z,160843147033506
"""Haugboi @ xoOdn8cq1_"" posts a small blind of 1",2020-12-20T02:31:10.334Z,160843147033505
"Player stacks: #3 ""Grisegut @ 4-XEj5-BIv"" (8309) | #4 ""Haugboi @ xoOdn8cq1_"" (2824) | #7 ""simma @ 30if7KNn9A"" (1259)",2020-12-20T02:31:10.334Z,160843147033501
"-- starting hand #371  (No Limit Texas Hold'em) (dealer: ""Grisegut @ 4-XEj5-BIv"") --",2020-12-20T02:31:10.334Z,160843147033500
"-- ending hand #370 --",2020-12-20T02:31:07.423Z,160843146742402
"""simma @ 30if7KNn9A"" collected 5 from pot",2020-12-20T02:31:07.423Z,160843146742401
"Uncalled bet of 4 returned to ""simma @ 30if7KNn9A""",2020-12-20T02:31:07.423Z,160843146742400
"""Haugboi @ xoOdn8cq1_"" folds",2020-12-20T02:31:06.615Z,160843146661700
"""Grisegut @ 4-XEj5-BIv"" folds",2020-12-20T02:31:00.624Z,160843146062500
"""simma @ 30if7KNn9A"" raises to 6",2020-12-20T02:30:58.068Z,160843145806900
"""Haugboi @ xoOdn8cq1_"" posts a big blind of 2",2020-12-20T02:30:54.249Z,160843145425006
"""Grisegut @ 4-XEj5-BIv"" posts a small blind of 1",2020-12-20T02:30:54.249Z,160843145425005
"Player stacks: #3 ""Grisegut @ 4-XEj5-BIv"" (8310) | #4 ""Haugboi @ xoOdn8cq1_"" (2826) | #7 ""simma @ 30if7KNn9A"" (1256)",2020-12-20T02:30:54.249Z,160843145425001
"-- starting hand #370  (No Limit Texas Hold'em) (dead button) --",2020-12-20T02:30:54.249Z,160843145425000
"-- ending hand #369 --",2020-12-20T02:30:47.709Z,160843144771102
"""Haugboi @ xoOdn8cq1_"" collected 48 from pot with Pair, Q's (combination: Q♠, Q♣, A♥, 10♠, 9♥)",2020-12-20T02:30:47.709Z,160843144771101
"""Haugboi @ xoOdn8cq1_"" shows a 9♥, Q♠.",2020-12-20T02:30:47.709Z,160843144771100
"""simma @ 30if7KNn9A"" checks",2020-12-20T02:30:46.904Z,160843144690400
"""Haugboi @ xoOdn8cq1_"" checks",2020-12-20T02:30:45.526Z,160843144552700
"river: 6♣, 10♠, 3♥, A♥ [Q♣]",2020-12-20T02:30:42.012Z,160843144201600
"""simma @ 30if7KNn9A"" calls 12",2020-12-20T02:30:41.205Z,160843144120600
"""Haugboi @ xoOdn8cq1_"" bets 12",2020-12-20T02:30:38.947Z,160843143894800
"turn: 6♣, 10♠, 3♥ [A♥]",2020-12-20T02:30:29.067Z,160843142906900
"""simma @ 30if7KNn9A"" calls 5",2020-12-20T02:30:28.262Z,160843142826300
"""Haugboi @ xoOdn8cq1_"" bets 5",2020-12-20T02:30:26.337Z,160843142633800
"flop:  [6♣, 10♠, 3♥]",2020-12-20T02:30:05.994Z,160843140599500
"""Grisegut @ 4-XEj5-BIv"" folds",2020-12-20T02:30:05.188Z,160843140518900
"""simma @ 30if7KNn9A"" calls 6",2020-12-20T02:30:02.457Z,160843140245800
"""Haugboi @ xoOdn8cq1_"" raises to 6",2020-12-20T02:29:59.412Z,160843139941300
"""Grisegut @ 4-XEj5-BIv"" posts a big blind of 2",2020-12-20T02:29:47.485Z,160843138749207
"Dead Small Blind",2020-12-20T02:29:47.485Z,160843138749206
"Player stacks: #3 ""Grisegut @ 4-XEj5-BIv"" (8312) | #4 ""Haugboi @ xoOdn8cq1_"" (2801) | #7 ""simma @ 30if7KNn9A"" (1279)",2020-12-20T02:29:47.485Z,160843138749202
"-- starting hand #369  (No Limit Texas Hold'em) (dealer: ""simma @ 30if7KNn9A"") --",2020-12-20T02:29:47.485Z,160843138749201
"The player ""Stig @ wNb2m3SlGA"" quits the game with a stack of 0.",2020-12-20T02:29:47.485Z,160843138749200
"-- ending hand #368 --",2020-12-20T02:29:40.953Z,160843138095503
"""Stig @ wNb2m3SlGA"" shows a 4♣, J♥.",2020-12-20T02:29:40.953Z,160843138095502
"""Grisegut @ 4-XEj5-BIv"" collected 3592 from pot with Two Pair, 10's & 2's (combination: 10♣, 10♠, 2♠, 2♣, 9♣)",2020-12-20T02:29:40.953Z,160843138095501
"""Grisegut @ 4-XEj5-BIv"" shows a 10♣, 10♠.",2020-12-20T02:29:40.953Z,160843138095500
"""Grisegut @ 4-XEj5-BIv"" calls 226",2020-12-20T02:29:40.147Z,160843138014800
"""Stig @ wNb2m3SlGA"" bets 226 and go all in",2020-12-20T02:29:38.977Z,160843137898800
"river: 2♠, 4♦, 2♣, 9♣ [7♥]",2020-12-20T02:29:32.173Z,160843137219100
"""Stig @ wNb2m3SlGA"" calls 1256",2020-12-20T02:29:31.363Z,160843137136400
"""Grisegut @ 4-XEj5-BIv"" raises to 1256",2020-12-20T02:29:28.254Z,160843136825500
"""Stig @ wNb2m3SlGA"" bets 628",2020-12-20T02:29:25.154Z,160843136515500
"turn: 2♠, 4♦, 2♣ [9♣]",2020-12-20T02:29:18.017Z,160843135801900
"""Stig @ wNb2m3SlGA"" calls 269",2020-12-20T02:29:17.201Z,160843135720200
"""Grisegut @ 4-XEj5-BIv"" raises to 269",2020-12-20T02:29:14.207Z,160843135420800
"""Stig @ wNb2m3SlGA"" bets 90",2020-12-20T02:29:07.260Z,160843134726300
"flop:  [2♠, 4♦, 2♣]",2020-12-20T02:28:59.317Z,160843133931900
"""Stig @ wNb2m3SlGA"" calls 42",2020-12-20T02:28:58.506Z,160843133851000
"""simma @ 30if7KNn9A"" folds",2020-12-20T02:28:52.443Z,160843133244400
"""Grisegut @ 4-XEj5-BIv"" raises to 42",2020-12-20T02:28:50.877Z,160843133088000
"""Stig @ wNb2m3SlGA"" raises to 24",2020-12-20T02:28:46.620Z,160843132662100
"""simma @ 30if7KNn9A"" calls 6",2020-12-20T02:28:36.650Z,160843131665100
"""Haugboi @ xoOdn8cq1_"" folds",2020-12-20T02:28:35.133Z,160843131513400
"""Grisegut @ 4-XEj5-BIv"" raises to 6",2020-12-20T02:28:34.191Z,160843131419200
"""Stig @ wNb2m3SlGA"" posts a big blind of 2",2020-12-20T02:28:27.458Z,160843130745907
"""simma @ 30if7KNn9A"" posts a small blind of 1",2020-12-20T02:28:27.458Z,160843130745906
"Player stacks: #1 ""Stig @ wNb2m3SlGA"" (1793) | #3 ""Grisegut @ 4-XEj5-BIv"" (6513) | #4 ""Haugboi @ xoOdn8cq1_"" (2801) | #7 ""simma @ 30if7KNn9A"" (1285)",2020-12-20T02:28:27.458Z,160843130745901
"-- starting hand #368  (No Limit Texas Hold'em) (dealer: ""Haugboi @ xoOdn8cq1_"") --",2020-12-20T02:28:27.458Z,160843130745900
"-- ending hand #367 --",2020-12-20T02:28:24.522Z,160843130453002
"""Stig @ wNb2m3SlGA"" collected 111 from pot",2020-12-20T02:28:24.522Z,160843130453001
"Uncalled bet of 111 returned to ""Stig @ wNb2m3SlGA""",2020-12-20T02:28:24.522Z,160843130453000
"""simma @ 30if7KNn9A"" folds",2020-12-20T02:28:23.694Z,160843130369500
"""Stig @ wNb2m3SlGA"" bets 111",2020-12-20T02:28:21.292Z,160843130129400
"""simma @ 30if7KNn9A"" checks",2020-12-20T02:28:12.330Z,160843129233100
"turn: 3♦, 8♣, J♦ [5♣]",2020-12-20T02:28:09.797Z,160843128979800
"""simma @ 30if7KNn9A"" calls 37",2020-12-20T02:28:08.991Z,160843128899200
"""Grisegut @ 4-XEj5-BIv"" folds",2020-12-20T02:28:06.812Z,160843128681300
"""Stig @ wNb2m3SlGA"" bets 37",2020-12-20T02:28:05.022Z,160843128502200
"""simma @ 30if7KNn9A"" checks",2020-12-20T02:27:56.935Z,160843127693600
"flop:  [3♦, 8♣, J♦]",2020-12-20T02:27:55.269Z,160843127527000
"""simma @ 30if7KNn9A"" calls 12",2020-12-20T02:27:54.460Z,160843127446100
"""Grisegut @ 4-XEj5-BIv"" calls 12",2020-12-20T02:27:53.141Z,160843127314200
"""Stig @ wNb2m3SlGA"" raises to 12",2020-12-20T02:27:51.083Z,160843127108400
"""simma @ 30if7KNn9A"" calls 8",2020-12-20T02:27:30.112Z,160843125011300
"""Haugboi @ xoOdn8cq1_"" folds",2020-12-20T02:27:28.630Z,160843124863100
"""Grisegut @ 4-XEj5-BIv"" raises to 8",2020-12-20T02:27:26.389Z,160843124639000
"""Stig @ wNb2m3SlGA"" posts a straddle of 4",2020-12-20T02:27:23.109Z,160843124311008
"""simma @ 30if7KNn9A"" posts a big blind of 2",2020-12-20T02:27:23.109Z,160843124311007
"""Haugboi @ xoOdn8cq1_"" posts a small blind of 1",2020-12-20T02:27:23.109Z,160843124311006
"Player stacks: #1 ""Stig @ wNb2m3SlGA"" (1731) | #3 ""Grisegut @ 4-XEj5-BIv"" (6525) | #4 ""Haugboi @ xoOdn8cq1_"" (2802) | #7 ""simma @ 30if7KNn9A"" (1334)",2020-12-20T02:27:23.109Z,160843124311001
"-- starting hand #367  (No Limit Texas Hold'em) (dealer: ""Grisegut @ 4-XEj5-BIv"") --",2020-12-20T02:27:23.109Z,160843124311000
"-- ending hand #366 --",2020-12-20T02:27:20.194Z,160843124019502
"""Grisegut @ 4-XEj5-BIv"" collected 4 from pot",2020-12-20T02:27:20.194Z,160843124019501
"Uncalled bet of 2 returned to ""Grisegut @ 4-XEj5-BIv""",2020-12-20T02:27:20.194Z,160843124019500
"""Haugboi @ xoOdn8cq1_"" folds",2020-12-20T02:27:19.385Z,160843123938600
"""Grisegut @ 4-XEj5-BIv"" raises to 4",2020-12-20T02:27:15.436Z,160843123543700
"""Stig @ wNb2m3SlGA"" folds",2020-12-20T02:27:12.630Z,160843123263100
"""simma @ 30if7KNn9A"" folds",2020-12-20T02:27:08.850Z,160843122885100
"""Haugboi @ xoOdn8cq1_"" posts a big blind of 2",2020-12-20T02:27:06.102Z,160843122610307
"""Grisegut @ 4-XEj5-BIv"" posts a small blind of 1",2020-12-20T02:27:06.102Z,160843122610306
"Player stacks: #1 ""Stig @ wNb2m3SlGA"" (1731) | #3 ""Grisegut @ 4-XEj5-BIv"" (6523) | #4 ""Haugboi @ xoOdn8cq1_"" (2804) | #7 ""simma @ 30if7KNn9A"" (1334)",2020-12-20T02:27:06.102Z,160843122610301
"-- starting hand #366  (No Limit Texas Hold'em) (dealer: ""Stig @ wNb2m3SlGA"") --",2020-12-20T02:27:06.102Z,160843122610300
"-- ending hand #365 --",2020-12-20T02:27:03.186Z,160843122319902
"""Grisegut @ 4-XEj5-BIv"" collected 5 from pot",2020-12-20T02:27:03.186Z,160843122319901
"Uncalled bet of 4 returned to ""Grisegut @ 4-XEj5-BIv""",2020-12-20T02:27:03.186Z,160843122319900
"""Haugboi @ xoOdn8cq1_"" folds",2020-12-20T02:27:02.333Z,160843122233400
"""Grisegut @ 4-XEj5-BIv"" bets 4",2020-12-20T02:26:59.556Z,160843121955700
"flop:  [6♦, 4♣, 9♠]",2020-12-20T02:26:53.728Z,160843121372900
"""Grisegut @ 4-XEj5-BIv"" checks",2020-12-20T02:26:52.917Z,160843121291800
"""Stig @ wNb2m3SlGA"" folds",2020-12-20T02:26:50.058Z,160843121005800
"""simma @ 30if7KNn9A"" folds",2020-12-20T02:26:46.030Z,160843120603100
"""Haugboi @ xoOdn8cq1_"" calls 2",2020-12-20T02:26:45.105Z,160843120510500
"""Grisegut @ 4-XEj5-BIv"" posts a big blind of 2",2020-12-20T02:26:40.403Z,160843120040908
"""Stig @ wNb2m3SlGA"" posts a small blind of 1",2020-12-20T02:26:40.403Z,160843120040907
"Player stacks: #1 ""Stig @ wNb2m3SlGA"" (1732) | #3 ""Grisegut @ 4-XEj5-BIv"" (6520) | #4 ""Haugboi @ xoOdn8cq1_"" (2806) | #7 ""simma @ 30if7KNn9A"" (1334)",2020-12-20T02:26:40.403Z,160843120040902
"-- starting hand #365  (No Limit Texas Hold'em) (dealer: ""simma @ 30if7KNn9A"") --",2020-12-20T02:26:40.403Z,160843120040901
"The player ""Kjydsleiv @ mJmYvoBti3"" quits the game with a stack of 2592.",2020-12-20T02:26:40.403Z,160843120040900
"-- ending hand #364 --",2020-12-20T02:26:33.878Z,160843119388302
"""Grisegut @ 4-XEj5-BIv"" collected 93 from pot with Two Pair, 9's & 7's (combination: 9♠, 9♣, 7♥, 7♠, Q♠)",2020-12-20T02:26:33.878Z,160843119388301
"""Grisegut @ 4-XEj5-BIv"" shows a 9♠, Q♠.",2020-12-20T02:26:33.878Z,160843119388300
"""Haugboi @ xoOdn8cq1_"" calls 23",2020-12-20T02:26:33.072Z,160843119307300
"""Grisegut @ 4-XEj5-BIv"" bets 23",2020-12-20T02:26:31.061Z,160843119106200
"river: 5♣, 3♥, 9♣, 7♥ [7♠]",2020-12-20T02:26:24.005Z,160843118400800
"""Haugboi @ xoOdn8cq1_"" calls 12",2020-12-20T02:26:23.185Z,160843118318600
"""Grisegut @ 4-XEj5-BIv"" bets 12",2020-12-20T02:26:19.173Z,160843117917400
"turn: 5♣, 3♥, 9♣ [7♥]",2020-12-20T02:26:11.506Z,160843117150700
"""Haugboi @ xoOdn8cq1_"" calls 4",2020-12-20T02:26:10.700Z,160843117070100
"""Grisegut @ 4-XEj5-BIv"" bets 4",2020-12-20T02:26:05.804Z,160843116580500
"flop:  [5♣, 3♥, 9♣]",2020-12-20T02:25:59.643Z,160843115964400
"""Stig @ wNb2m3SlGA"" folds",2020-12-20T02:25:58.825Z,160843115882600
"""simma @ 30if7KNn9A"" folds",2020-12-20T02:25:52.922Z,160843115292300
"""Haugboi @ xoOdn8cq1_"" calls 6",2020-12-20T02:25:51.993Z,160843115199400
"""Grisegut @ 4-XEj5-BIv"" raises to 6",2020-12-20T02:25:48.655Z,160843114865600
"""Stig @ wNb2m3SlGA"" posts a big blind of 2",2020-12-20T02:25:45.085Z,160843114509308
"""simma @ 30if7KNn9A"" posts a small blind of 1",2020-12-20T02:25:45.085Z,160843114509307
"Player stacks: #1 ""Stig @ wNb2m3SlGA"" (1734) | #3 ""Grisegut @ 4-XEj5-BIv"" (6472) | #4 ""Haugboi @ xoOdn8cq1_"" (2851) | #7 ""simma @ 30if7KNn9A"" (1335)",2020-12-20T02:25:45.085Z,160843114509302
"-- starting hand #364  (No Limit Texas Hold'em) (dealer: ""Haugboi @ xoOdn8cq1_"") --",2020-12-20T02:25:45.085Z,160843114509301
"The player ""Kjydsleiv @ mJmYvoBti3"" stand up with the stack of 2592.",2020-12-20T02:25:45.085Z,160843114509300
"-- ending hand #363 --",2020-12-20T02:25:42.158Z,160843114215902
"""Stig @ wNb2m3SlGA"" collected 5 from pot",2020-12-20T02:25:42.158Z,160843114215901
"Uncalled bet of 1729 returned to ""Stig @ wNb2m3SlGA""",2020-12-20T02:25:42.158Z,160843114215900
"""simma @ 30if7KNn9A"" folds",2020-12-20T02:25:41.349Z,160843114134900
"""Haugboi @ xoOdn8cq1_"" folds",2020-12-20T02:25:40.415Z,160843114041600
"""Grisegut @ 4-XEj5-BIv"" folds",2020-12-20T02:25:37.852Z,160843113785300
"""Stig @ wNb2m3SlGA"" raises to 1731 and go all in",2020-12-20T02:25:34.625Z,160843113462600
"""Kjydsleiv @ mJmYvoBti3"" folds",2020-12-20T02:25:28.308Z,160843112830900
"""simma @ 30if7KNn9A"" posts a big blind of 2",2020-12-20T02:25:26.274Z,160843112627508
"""Haugboi @ xoOdn8cq1_"" posts a small blind of 1",2020-12-20T02:25:26.274Z,160843112627507
"Player stacks: #1 ""Stig @ wNb2m3SlGA"" (1731) | #3 ""Grisegut @ 4-XEj5-BIv"" (6472) | #4 ""Haugboi @ xoOdn8cq1_"" (2852) | #7 ""simma @ 30if7KNn9A"" (1337) | #10 ""Kjydsleiv @ mJmYvoBti3"" (2592)",2020-12-20T02:25:26.274Z,160843112627501
"-- starting hand #363  (No Limit Texas Hold'em) (dealer: ""Grisegut @ 4-XEj5-BIv"") --",2020-12-20T02:25:26.274Z,160843112627500
"-- ending hand #362 --",2020-12-20T02:25:23.351Z,160843112335302
"""Stig @ wNb2m3SlGA"" collected 5 from pot",2020-12-20T02:25:23.351Z,160843112335301
"Uncalled bet of 5 returned to ""Stig @ wNb2m3SlGA""",2020-12-20T02:25:23.351Z,160843112335300
"""Haugboi @ xoOdn8cq1_"" folds",2020-12-20T02:25:22.536Z,160843112253700
"""Grisegut @ 4-XEj5-BIv"" folds",2020-12-20T02:25:21.588Z,160843112158900
"""Stig @ wNb2m3SlGA"" raises to 7",2020-12-20T02:25:16.320Z,160843111632100
"""Kjydsleiv @ mJmYvoBti3"" folds",2020-12-20T02:25:11.157Z,160843111115800
"""simma @ 30if7KNn9A"" folds",2020-12-20T02:25:07.844Z,160843110784500
"""Haugboi @ xoOdn8cq1_"" posts a big blind of 2",2020-12-20T02:25:05.982Z,160843110598308
"""Grisegut @ 4-XEj5-BIv"" posts a small blind of 1",2020-12-20T02:25:05.982Z,160843110598307
"Player stacks: #1 ""Stig @ wNb2m3SlGA"" (1728) | #3 ""Grisegut @ 4-XEj5-BIv"" (6473) | #4 ""Haugboi @ xoOdn8cq1_"" (2854) | #7 ""simma @ 30if7KNn9A"" (1337) | #10 ""Kjydsleiv @ mJmYvoBti3"" (2592)",2020-12-20T02:25:05.982Z,160843110598301
"-- starting hand #362  (No Limit Texas Hold'em) (dealer: ""Stig @ wNb2m3SlGA"") --",2020-12-20T02:25:05.982Z,160843110598300
"-- ending hand #361 --",2020-12-20T02:25:03.062Z,160843110306302
"""simma @ 30if7KNn9A"" collected 5 from pot",2020-12-20T02:25:03.062Z,160843110306301
"Uncalled bet of 4 returned to ""simma @ 30if7KNn9A""",2020-12-20T02:25:03.062Z,160843110306300
"""Grisegut @ 4-XEj5-BIv"" folds",2020-12-20T02:25:02.253Z,160843110225400
"""Stig @ wNb2m3SlGA"" folds",2020-12-20T02:24:58.323Z,160843109832400
"""Kjydsleiv @ mJmYvoBti3"" folds",2020-12-20T02:24:57.366Z,160843109736700
"""simma @ 30if7KNn9A"" raises to 6",2020-12-20T02:24:56.436Z,160843109643700
"""Haugboi @ xoOdn8cq1_"" folds",2020-12-20T02:24:53.619Z,160843109362000
"""Grisegut @ 4-XEj5-BIv"" posts a big blind of 2",2020-12-20T02:24:41.045Z,160843108104608
"""Stig @ wNb2m3SlGA"" posts a small blind of 1",2020-12-20T02:24:41.045Z,160843108104607
"Player stacks: #1 ""Stig @ wNb2m3SlGA"" (1729) | #3 ""Grisegut @ 4-XEj5-BIv"" (6475) | #4 ""Haugboi @ xoOdn8cq1_"" (2854) | #7 ""simma @ 30if7KNn9A"" (1334) | #10 ""Kjydsleiv @ mJmYvoBti3"" (2592)",2020-12-20T02:24:41.045Z,160843108104601
"-- starting hand #361  (No Limit Texas Hold'em) (dealer: ""Kjydsleiv @ mJmYvoBti3"") --",2020-12-20T02:24:41.045Z,160843108104600
"-- ending hand #360 --",2020-12-20T02:24:38.137Z,160843107813802
"""Stig @ wNb2m3SlGA"" collected 24 from pot",2020-12-20T02:24:38.137Z,160843107813801
"Uncalled bet of 1705 returned to ""Stig @ wNb2m3SlGA""",2020-12-20T02:24:38.137Z,160843107813800
"""Kjydsleiv @ mJmYvoBti3"" folds",2020-12-20T02:24:37.323Z,160843107732400
"""simma @ 30if7KNn9A"" folds",2020-12-20T02:24:36.377Z,160843107637800
"""Grisegut @ 4-XEj5-BIv"" folds",2020-12-20T02:24:35.450Z,160843107545100
"""Stig @ wNb2m3SlGA"" raises to 1711 and go all in",2020-12-20T02:24:32.952Z,160843107295300
"""Kjydsleiv @ mJmYvoBti3"" calls 6",2020-12-20T02:24:27.248Z,160843106724900
"""simma @ 30if7KNn9A"" calls 6",2020-12-20T02:24:25.723Z,160843106572300
"""Haugboi @ xoOdn8cq1_"" folds",2020-12-20T02:24:24.346Z,160843106434700
"""Grisegut @ 4-XEj5-BIv"" raises to 6",2020-12-20T02:24:18.802Z,160843105880200
"""Stig @ wNb2m3SlGA"" posts a big blind of 2",2020-12-20T02:24:10.588Z,160843105059008
"""Kjydsleiv @ mJmYvoBti3"" posts a small blind of 1",2020-12-20T02:24:10.588Z,160843105059007
"Player stacks: #1 ""Stig @ wNb2m3SlGA"" (1711) | #3 ""Grisegut @ 4-XEj5-BIv"" (6481) | #4 ""Haugboi @ xoOdn8cq1_"" (2854) | #7 ""simma @ 30if7KNn9A"" (1340) | #10 ""Kjydsleiv @ mJmYvoBti3"" (2598)",2020-12-20T02:24:10.588Z,160843105059001
"-- starting hand #360  (No Limit Texas Hold'em) (dealer: ""simma @ 30if7KNn9A"") --",2020-12-20T02:24:10.588Z,160843105059000
"-- ending hand #359 --",2020-12-20T02:24:03.579Z,160843104358003
"""Stig @ wNb2m3SlGA"" shows a 3♥, 6♠.",2020-12-20T02:24:03.579Z,160843104358002
"""Grisegut @ 4-XEj5-BIv"" collected 921 from pot with Pair, Q's (combination: Q♥, Q♠, A♠, 9♦, 8♦)",2020-12-20T02:24:03.579Z,160843104358001
"""Grisegut @ 4-XEj5-BIv"" shows a Q♥, A♠.",2020-12-20T02:24:03.579Z,160843104358000
"""Grisegut @ 4-XEj5-BIv"" calls 230",2020-12-20T02:24:02.769Z,160843104277200
"""Stig @ wNb2m3SlGA"" bets 230",2020-12-20T02:23:58.974Z,160843103897500
"river: 9♦, 4♦, 8♦, 6♥ [Q♠]",2020-12-20T02:23:52.092Z,160843103209800
"""Grisegut @ 4-XEj5-BIv"" checks",2020-12-20T02:23:51.281Z,160843103128200
"""Stig @ wNb2m3SlGA"" checks",2020-12-20T02:23:49.073Z,160843102907400
"turn: 9♦, 4♦, 8♦ [6♥]",2020-12-20T02:23:46.138Z,160843102614200
"""Stig @ wNb2m3SlGA"" calls 100",2020-12-20T02:23:45.329Z,160843102533000
"""Grisegut @ 4-XEj5-BIv"" bets 100",2020-12-20T02:23:41.920Z,160843102192100
"""Stig @ wNb2m3SlGA"" checks",2020-12-20T02:23:36.795Z,160843101679500
"flop:  [9♦, 4♦, 8♦]",2020-12-20T02:23:30.918Z,160843101091900
"""Stig @ wNb2m3SlGA"" calls 125",2020-12-20T02:23:30.067Z,160843101007900
"""Haugboi @ xoOdn8cq1_"" folds",2020-12-20T02:23:26.750Z,160843100675100
"""Grisegut @ 4-XEj5-BIv"" raises to 125",2020-12-20T02:23:24.051Z,160843100405200
"""Stig @ wNb2m3SlGA"" raises to 35",2020-12-20T02:23:18.499Z,160843099850000
"""Kjydsleiv @ mJmYvoBti3"" folds",2020-12-20T02:23:11.869Z,160843099187000
"""simma @ 30if7KNn9A"" folds",2020-12-20T02:23:10.937Z,160843099093700
"""Haugboi @ xoOdn8cq1_"" calls 8",2020-12-20T02:23:10.007Z,160843099000800
"""Grisegut @ 4-XEj5-BIv"" raises to 8",2020-12-20T02:23:05.448Z,160843098544900
"""Stig @ wNb2m3SlGA"" posts a straddle of 4",2020-12-20T02:22:59.540Z,160843097954109
"""Kjydsleiv @ mJmYvoBti3"" posts a big blind of 2",2020-12-20T02:22:59.540Z,160843097954108
"""simma @ 30if7KNn9A"" posts a small blind of 1",2020-12-20T02:22:59.540Z,160843097954107
"Player stacks: #1 ""Stig @ wNb2m3SlGA"" (2166) | #3 ""Grisegut @ 4-XEj5-BIv"" (6015) | #4 ""Haugboi @ xoOdn8cq1_"" (2862) | #7 ""simma @ 30if7KNn9A"" (1341) | #10 ""Kjydsleiv @ mJmYvoBti3"" (2600)",2020-12-20T02:22:59.540Z,160843097954101
"-- starting hand #359  (No Limit Texas Hold'em) (dealer: ""Haugboi @ xoOdn8cq1_"") --",2020-12-20T02:22:59.540Z,160843097954100
"-- ending hand #358 --",2020-12-20T02:22:56.611Z,160843097661202
"""Stig @ wNb2m3SlGA"" collected 5 from pot",2020-12-20T02:22:56.611Z,160843097661201
"Uncalled bet of 207 returned to ""Stig @ wNb2m3SlGA""",2020-12-20T02:22:56.611Z,160843097661200
"""simma @ 30if7KNn9A"" folds",2020-12-20T02:22:55.804Z,160843097580500
"""Haugboi @ xoOdn8cq1_"" folds",2020-12-20T02:22:54.873Z,160843097487400
"""Grisegut @ 4-XEj5-BIv"" folds",2020-12-20T02:22:51.982Z,160843097198300
