entry,at,order
"The player ""Haugboi @ DeebGJIyUA"" quits the game with a stack of 1641.",2021-03-13T02:53:46.399Z,161560402640602
"The player ""Haugboi @ DeebGJIyUA"" stand up with the stack of 1641.",2021-03-13T02:53:46.399Z,161560402640601
"The player ""Staten @ 3SrksDfXai"" stand up with the stack of 2462.",2021-03-13T02:53:46.399Z,161560402640600
"-- ending hand #394 --",2021-03-13T02:53:43.484Z,161560402348602
"""simma @ 30if7KNn9A"" collected 8 from pot",2021-03-13T02:53:43.484Z,161560402348601
"Uncalled bet of 4 returned to ""simma @ 30if7KNn9A""",2021-03-13T02:53:43.484Z,161560402348600
"""Staten @ 3SrksDfXai"" folds",2021-03-13T02:53:42.670Z,161560402267100
"""simma @ 30if7KNn9A"" bets 4",2021-03-13T02:53:40.369Z,161560402037000
"Turn: 10♥, 3♥, 8♦ [7♦]",2021-03-13T02:53:35.588Z,161560401559000
"""Staten @ 3SrksDfXai"" calls 2",2021-03-13T02:53:34.776Z,161560401477800
"""simma @ 30if7KNn9A"" bets 2",2021-03-13T02:53:31.965Z,161560401196600
"Flop:  [10♥, 3♥, 8♦]",2021-03-13T02:53:27.490Z,161560400749100
"""Staten @ 3SrksDfXai"" checks",2021-03-13T02:53:26.628Z,161560400663000
"""simma @ 30if7KNn9A"" calls 2",2021-03-13T02:53:22.155Z,161560400215600
"""Haugboi @ DeebGJIyUA"" folds",2021-03-13T02:53:19.506Z,161560399950700
"""Staten @ 3SrksDfXai"" posts a big blind of 2",2021-03-13T02:53:14.845Z,161560399484806
"""simma @ 30if7KNn9A"" posts a small blind of 1",2021-03-13T02:53:14.845Z,161560399484805
"Your hand is 3♦, 7♥",2021-03-13T02:53:14.845Z,161560399484803
"Player stacks: #1 ""Staten @ 3SrksDfXai"" (2466) | #5 ""Haugboi @ DeebGJIyUA"" (1641) | #10 ""simma @ 30if7KNn9A"" (1577)",2021-03-13T02:53:14.845Z,161560399484801
"-- starting hand #394  (No Limit Texas Hold'em) (dealer: ""Haugboi @ DeebGJIyUA"") --",2021-03-13T02:53:14.845Z,161560399484800
"""Staten @ 3SrksDfXai"" shows a K♥, K♦.",2021-03-13T02:53:09.449Z,161560398945100
"-- ending hand #393 --",2021-03-13T02:53:08.236Z,161560398823702
"""Staten @ 3SrksDfXai"" collected 21 from pot",2021-03-13T02:53:08.236Z,161560398823701
"Uncalled bet of 15 returned to ""Staten @ 3SrksDfXai""",2021-03-13T02:53:08.236Z,161560398823700
"""simma @ 30if7KNn9A"" folds",2021-03-13T02:53:07.412Z,161560398741400
"""Staten @ 3SrksDfXai"" bets 15",2021-03-13T02:53:05.353Z,161560398535500
"""simma @ 30if7KNn9A"" checks",2021-03-13T02:52:59.413Z,161560397941400
"Turn: 7♠, Q♣, 6♠ [7♥]",2021-03-13T02:52:57.678Z,161560397768000
"""simma @ 30if7KNn9A"" calls 5",2021-03-13T02:52:56.870Z,161560397687200
"""Staten @ 3SrksDfXai"" bets 5",2021-03-13T02:52:54.338Z,161560397433900
"""simma @ 30if7KNn9A"" checks",2021-03-13T02:52:49.257Z,161560396925700
"Flop:  [7♠, Q♣, 6♠]",2021-03-13T02:52:47.149Z,161560396715100
"""simma @ 30if7KNn9A"" calls 5",2021-03-13T02:52:46.341Z,161560396634200
"""Haugboi @ DeebGJIyUA"" folds",2021-03-13T02:52:44.601Z,161560396460200
"""Staten @ 3SrksDfXai"" raises to 5",2021-03-13T02:52:35.121Z,161560395512200
"""simma @ 30if7KNn9A"" posts a big blind of 2",2021-03-13T02:52:27.109Z,161560394711708
"""Haugboi @ DeebGJIyUA"" posts a small blind of 1",2021-03-13T02:52:27.109Z,161560394711707
"Your hand is J♦, 7♦",2021-03-13T02:52:27.109Z,161560394711705
"Player stacks: #1 ""Staten @ 3SrksDfXai"" (2455) | #5 ""Haugboi @ DeebGJIyUA"" (1642) | #10 ""simma @ 30if7KNn9A"" (1587)",2021-03-13T02:52:27.109Z,161560394711703
"-- starting hand #393  (No Limit Texas Hold'em) (dealer: ""Staten @ 3SrksDfXai"") --",2021-03-13T02:52:27.109Z,161560394711702
"The player ""Runar @ KWSZKF6EUy"" quits the game with a stack of 1202.",2021-03-13T02:52:27.109Z,161560394711701
"The player ""Stig @ wNb2m3SlGA"" quits the game with a stack of 0.",2021-03-13T02:52:27.109Z,161560394711700
"-- ending hand #392 --",2021-03-13T02:52:21.098Z,161560394110103
"""Stig @ wNb2m3SlGA"" shows a J♠, Q♥.",2021-03-13T02:52:21.098Z,161560394110102
"""simma @ 30if7KNn9A"" collected 954 from pot with Pair, 9's (combination: 9♦, 9♠, K♠, 8♣, 7♠)",2021-03-13T02:52:21.098Z,161560394110101
"""simma @ 30if7KNn9A"" shows a K♠, 9♦.",2021-03-13T02:52:21.098Z,161560394110100
"""simma @ 30if7KNn9A"" calls 295",2021-03-13T02:52:20.291Z,161560394029100
"""Stig @ wNb2m3SlGA"" bets 295 and go all in",2021-03-13T02:51:50.256Z,161560391025700
"River: 9♠, 7♠, 5♠, 3♣ [8♣]",2021-03-13T02:51:43.720Z,161560390372300
"""Stig @ wNb2m3SlGA"" calls 99",2021-03-13T02:51:42.907Z,161560390290800
"""simma @ 30if7KNn9A"" bets 99",2021-03-13T02:51:41.082Z,161560390108300
"""Stig @ wNb2m3SlGA"" checks",2021-03-13T02:51:37.351Z,161560389735200
"Turn: 9♠, 7♠, 5♠ [3♣]",2021-03-13T02:51:35.306Z,161560389530900
"""Runar @ KWSZKF6EUy"" folds",2021-03-13T02:51:34.498Z,161560389450000
"""Stig @ wNb2m3SlGA"" calls 44",2021-03-13T02:51:29.958Z,161560388995900
"""simma @ 30if7KNn9A"" bets 44",2021-03-13T02:51:27.144Z,161560388714500
"""Runar @ KWSZKF6EUy"" checks",2021-03-13T02:51:24.278Z,161560388427900
"""Stig @ wNb2m3SlGA"" checks",2021-03-13T02:51:23.059Z,161560388306000
"Flop:  [9♠, 7♠, 5♠]",2021-03-13T02:51:20.506Z,161560388050800
"""Runar @ KWSZKF6EUy"" calls 25",2021-03-13T02:51:19.695Z,161560387969700
"""Stig @ wNb2m3SlGA"" calls 25",2021-03-13T02:51:15.420Z,161560387542100
"""Haugboi @ DeebGJIyUA"" folds",2021-03-13T02:51:13.778Z,161560387377900
"""Staten @ 3SrksDfXai"" folds",2021-03-13T02:51:12.814Z,161560387281500
"""simma @ 30if7KNn9A"" raises to 25",2021-03-13T02:51:06.976Z,161560386697700
"""Runar @ KWSZKF6EUy"" calls 6",2021-03-13T02:50:54.804Z,161560385480500
"""Stig @ wNb2m3SlGA"" raises to 6",2021-03-13T02:50:53.092Z,161560385309200
"""Haugboi @ DeebGJIyUA"" posts a big blind of 2",2021-03-13T02:50:48.067Z,161560384806808
"""Staten @ 3SrksDfXai"" posts a small blind of 1",2021-03-13T02:50:48.067Z,161560384806807
"Your hand is 4♦, 10♣",2021-03-13T02:50:48.067Z,161560384806803
"Player stacks: #1 ""Staten @ 3SrksDfXai"" (2456) | #5 ""Haugboi @ DeebGJIyUA"" (1644) | #7 ""Stig @ wNb2m3SlGA"" (463) | #9 ""Runar @ KWSZKF6EUy"" (1227) | #10 ""simma @ 30if7KNn9A"" (1096)",2021-03-13T02:50:48.067Z,161560384806801
"-- starting hand #392  (No Limit Texas Hold'em) (dealer: ""simma @ 30if7KNn9A"") --",2021-03-13T02:50:48.067Z,161560384806800
"-- ending hand #391 --",2021-03-13T02:50:42.019Z,161560384202603
"""Stig @ wNb2m3SlGA"" shows a K♥, A♠.",2021-03-13T02:50:42.019Z,161560384202602
"""Staten @ 3SrksDfXai"" collected 758 from pot with Full House, 6's over 7's (combination: 6♣, 6♠, 6♦, 7♠, 7♣)",2021-03-13T02:50:42.019Z,161560384202601
"""Staten @ 3SrksDfXai"" shows a 8♠, 6♣.",2021-03-13T02:50:42.019Z,161560384202600
"""Staten @ 3SrksDfXai"" calls 228",2021-03-13T02:50:41.206Z,161560384120800
"""Stig @ wNb2m3SlGA"" bets 228",2021-03-13T02:49:52.426Z,161560379242700
"""Staten @ 3SrksDfXai"" checks",2021-03-13T02:49:44.314Z,161560378431500
"River: 7♠, 6♠, 6♦, 7♣ [3♥]",2021-03-13T02:49:42.300Z,161560378230400
"""Staten @ 3SrksDfXai"" calls 88",2021-03-13T02:49:41.471Z,161560378147200
"""simma @ 30if7KNn9A"" folds",2021-03-13T02:49:31.144Z,161560377114600
"""Stig @ wNb2m3SlGA"" bets 88",2021-03-13T02:49:19.464Z,161560375946500
"""Staten @ 3SrksDfXai"" checks",2021-03-13T02:49:12.983Z,161560375298500
"""simma @ 30if7KNn9A"" checks",2021-03-13T02:49:10.468Z,161560375047000
"Turn: 7♠, 6♠, 6♦ [7♣]",2021-03-13T02:49:01.166Z,161560374116800
"""Stig @ wNb2m3SlGA"" calls 36",2021-03-13T02:49:00.358Z,161560374035800
"""Staten @ 3SrksDfXai"" calls 36",2021-03-13T02:48:57.746Z,161560373774700
"""simma @ 30if7KNn9A"" raises to 36",2021-03-13T02:48:45.928Z,161560372592900
"""Stig @ wNb2m3SlGA"" bets 13",2021-03-13T02:48:35.765Z,161560371576600
"""Staten @ 3SrksDfXai"" checks",2021-03-13T02:48:29.599Z,161560370960000
"""simma @ 30if7KNn9A"" checks",2021-03-13T02:48:25.043Z,161560370504400
"Flop:  [7♠, 6♠, 6♦]",2021-03-13T02:48:21.421Z,161560370142300
"""Staten @ 3SrksDfXai"" calls 6",2021-03-13T02:48:20.608Z,161560370061000
"""simma @ 30if7KNn9A"" calls 6",2021-03-13T02:48:15.020Z,161560369502000
"""Runar @ KWSZKF6EUy"" folds",2021-03-13T02:48:12.325Z,161560369232600
"""Stig @ wNb2m3SlGA"" raises to 6",2021-03-13T02:48:11.381Z,161560369138200
"""Haugboi @ DeebGJIyUA"" folds",2021-03-13T02:48:06.864Z,161560368686500
"""Staten @ 3SrksDfXai"" posts a big blind of 2",2021-03-13T02:48:04.954Z,161560368495708
"""simma @ 30if7KNn9A"" posts a small blind of 1",2021-03-13T02:48:04.954Z,161560368495707
"Your hand is 10♥, 3♣",2021-03-13T02:48:04.954Z,161560368495703
"Player stacks: #1 ""Staten @ 3SrksDfXai"" (2056) | #5 ""Haugboi @ DeebGJIyUA"" (1644) | #7 ""Stig @ wNb2m3SlGA"" (821) | #9 ""Runar @ KWSZKF6EUy"" (1227) | #10 ""simma @ 30if7KNn9A"" (1138)",2021-03-13T02:48:04.954Z,161560368495701
"-- starting hand #391  (No Limit Texas Hold'em) (dealer: ""Runar @ KWSZKF6EUy"") --",2021-03-13T02:48:04.954Z,161560368495700
"Undealt cards: 10♥, 4♦, 9♠, 6♦ [Q♣]",2021-03-13T02:48:00.753Z,161560368075400
"-- ending hand #390 --",2021-03-13T02:47:59.041Z,161560367904202
"""Staten @ 3SrksDfXai"" collected 101 from pot",2021-03-13T02:47:59.041Z,161560367904201
"Uncalled bet of 63 returned to ""Staten @ 3SrksDfXai""",2021-03-13T02:47:59.041Z,161560367904200
"""Haugboi @ DeebGJIyUA"" folds",2021-03-13T02:47:58.232Z,161560367823300
"""Staten @ 3SrksDfXai"" raises to 88",2021-03-13T02:47:44.446Z,161560366444700
"""Haugboi @ DeebGJIyUA"" bets 25",2021-03-13T02:47:25.283Z,161560364528400
"""Staten @ 3SrksDfXai"" checks",2021-03-13T02:47:20.847Z,161560364084700
"Turn: 10♥, 4♦, 9♠ [6♦]",2021-03-13T02:47:16.951Z,161560363695300
"""Haugboi @ DeebGJIyUA"" checks",2021-03-13T02:47:16.145Z,161560363614600
"""Staten @ 3SrksDfXai"" checks",2021-03-13T02:47:12.756Z,161560363275700
"Flop:  [10♥, 4♦, 9♠]",2021-03-13T02:47:09.687Z,161560362968800
"""Staten @ 3SrksDfXai"" calls 24",2021-03-13T02:47:08.852Z,161560362885300
"""simma @ 30if7KNn9A"" folds",2021-03-13T02:47:06.326Z,161560362632700
"""Runar @ KWSZKF6EUy"" folds",2021-03-13T02:47:05.388Z,161560362538900
"""Stig @ wNb2m3SlGA"" folds",2021-03-13T02:47:04.443Z,161560362444400
"""Haugboi @ DeebGJIyUA"" raises to 24",2021-03-13T02:47:00.814Z,161560362081500
"""Staten @ 3SrksDfXai"" raises to 6",2021-03-13T02:46:56.584Z,161560361658500
"""simma @ 30if7KNn9A"" posts a big blind of 2",2021-03-13T02:46:51.469Z,161560361147008
"""Runar @ KWSZKF6EUy"" posts a small blind of 1",2021-03-13T02:46:51.469Z,161560361147007
"Your hand is 4♠, A♠",2021-03-13T02:46:51.469Z,161560361147003
"Player stacks: #1 ""Staten @ 3SrksDfXai"" (2004) | #5 ""Haugboi @ DeebGJIyUA"" (1693) | #7 ""Stig @ wNb2m3SlGA"" (821) | #9 ""Runar @ KWSZKF6EUy"" (1228) | #10 ""simma @ 30if7KNn9A"" (1140)",2021-03-13T02:46:51.469Z,161560361147001
"-- starting hand #390  (No Limit Texas Hold'em) (dealer: ""Stig @ wNb2m3SlGA"") --",2021-03-13T02:46:51.469Z,161560361147000
"Undealt cards:  [9♣, 10♥, 6♠, 4♣, 10♠]",2021-03-13T02:46:47.200Z,161560360720300
"-- ending hand #389 --",2021-03-13T02:46:45.566Z,161560360556702
"""simma @ 30if7KNn9A"" collected 5 from pot",2021-03-13T02:46:45.566Z,161560360556701
"Uncalled bet of 4 returned to ""simma @ 30if7KNn9A""",2021-03-13T02:46:45.566Z,161560360556700
"""Runar @ KWSZKF6EUy"" folds",2021-03-13T02:46:44.757Z,161560360475800
"""Stig @ wNb2m3SlGA"" folds",2021-03-13T02:46:41.743Z,161560360174400
"""Haugboi @ DeebGJIyUA"" folds",2021-03-13T02:46:40.787Z,161560360078900
"""Staten @ 3SrksDfXai"" folds",2021-03-13T02:46:39.828Z,161560359982900
"""simma @ 30if7KNn9A"" raises to 6",2021-03-13T02:46:37.257Z,161560359725700
"""Runar @ KWSZKF6EUy"" posts a big blind of 2",2021-03-13T02:46:33.767Z,161560359376808
"""Stig @ wNb2m3SlGA"" posts a small blind of 1",2021-03-13T02:46:33.767Z,161560359376807
"Your hand is 7♠, K♥",2021-03-13T02:46:33.767Z,161560359376803
"Player stacks: #1 ""Staten @ 3SrksDfXai"" (2004) | #5 ""Haugboi @ DeebGJIyUA"" (1693) | #7 ""Stig @ wNb2m3SlGA"" (822) | #9 ""Runar @ KWSZKF6EUy"" (1230) | #10 ""simma @ 30if7KNn9A"" (1137)",2021-03-13T02:46:33.767Z,161560359376801
"-- starting hand #389  (No Limit Texas Hold'em) (dealer: ""Haugboi @ DeebGJIyUA"") --",2021-03-13T02:46:33.767Z,161560359376800
"""Runar @ KWSZKF6EUy"" shows a A♦, 2♦.",2021-03-13T02:46:31.649Z,161560359165000
"-- ending hand #388 --",2021-03-13T02:46:30.162Z,161560359016302
"""Runar @ KWSZKF6EUy"" collected 600 from pot",2021-03-13T02:46:30.162Z,161560359016301
"Uncalled bet of 630 returned to ""Runar @ KWSZKF6EUy""",2021-03-13T02:46:30.162Z,161560359016300
"""Stig @ wNb2m3SlGA"" folds",2021-03-13T02:46:29.354Z,161560358935600
"""Runar @ KWSZKF6EUy"" bets 630 and go all in",2021-03-13T02:46:27.874Z,161560358787600
"""Stig @ wNb2m3SlGA"" checks",2021-03-13T02:46:24.320Z,161560358432100
"River: 9♠, 5♥, K♠, J♥ [K♦]",2021-03-13T02:46:19.351Z,161560357935500
"""Stig @ wNb2m3SlGA"" calls 180",2021-03-13T02:46:18.543Z,161560357854400
"""Runar @ KWSZKF6EUy"" bets 180",2021-03-13T02:46:10.325Z,161560357032600
"""Stig @ wNb2m3SlGA"" checks",2021-03-13T02:46:05.348Z,161560356534900
"Turn: 9♠, 5♥, K♠ [J♥]",2021-03-13T02:46:00.801Z,161560356080300
"""Stig @ wNb2m3SlGA"" calls 60",2021-03-13T02:45:59.977Z,161560355997800
"""Runar @ KWSZKF6EUy"" bets 60",2021-03-13T02:45:55.260Z,161560355526100
"""Stig @ wNb2m3SlGA"" checks",2021-03-13T02:45:50.514Z,161560355051600
"Flop:  [9♠, 5♥, K♠]",2021-03-13T02:45:44.197Z,161560354419800
"""Stig @ wNb2m3SlGA"" calls 57",2021-03-13T02:45:43.379Z,161560354338000
"""simma @ 30if7KNn9A"" folds",2021-03-13T02:45:40.327Z,161560354032800
"""Runar @ KWSZKF6EUy"" raises to 57",2021-03-13T02:45:30.442Z,161560353044200
"""Stig @ wNb2m3SlGA"" raises to 21",2021-03-13T02:45:25.429Z,161560352543000
"""Haugboi @ DeebGJIyUA"" folds",2021-03-13T02:45:21.004Z,161560352100500
"""Staten @ 3SrksDfXai"" folds",2021-03-13T02:45:17.463Z,161560351746400
"""simma @ 30if7KNn9A"" calls 5",2021-03-13T02:45:16.503Z,161560351650400
"""Runar @ KWSZKF6EUy"" raises to 5",2021-03-13T02:45:11.792Z,161560351179300
"""Stig @ wNb2m3SlGA"" posts a big blind of 2",2021-03-13T02:44:59.326Z,161560349932708
"""Haugboi @ DeebGJIyUA"" posts a small blind of 1",2021-03-13T02:44:59.326Z,161560349932707
"Your hand is 6♣, J♣",2021-03-13T02:44:59.326Z,161560349932703
"Player stacks: #1 ""Staten @ 3SrksDfXai"" (2004) | #5 ""Haugboi @ DeebGJIyUA"" (1694) | #7 ""Stig @ wNb2m3SlGA"" (1119) | #9 ""Runar @ KWSZKF6EUy"" (927) | #10 ""simma @ 30if7KNn9A"" (1142)",2021-03-13T02:44:59.326Z,161560349932701
"-- starting hand #388  (No Limit Texas Hold'em) (dealer: ""Staten @ 3SrksDfXai"") --",2021-03-13T02:44:59.326Z,161560349932700
"-- ending hand #387 --",2021-03-13T02:44:56.411Z,161560349641302
"""Haugboi @ DeebGJIyUA"" collected 36 from pot",2021-03-13T02:44:56.411Z,161560349641301
"Uncalled bet of 12 returned to ""Haugboi @ DeebGJIyUA""",2021-03-13T02:44:56.411Z,161560349641300
"""simma @ 30if7KNn9A"" folds",2021-03-13T02:44:55.604Z,161560349560500
"""Haugboi @ DeebGJIyUA"" bets 12",2021-03-13T02:44:52.239Z,161560349224000
"River: A♦, 5♥, 5♠, 9♠ [J♦]",2021-03-13T02:44:42.699Z,161560348270200
"""simma @ 30if7KNn9A"" checks",2021-03-13T02:44:41.892Z,161560348189400
"""Haugboi @ DeebGJIyUA"" checks",2021-03-13T02:44:39.642Z,161560347964300
"Turn: A♦, 5♥, 5♠ [9♠]",2021-03-13T02:44:37.108Z,161560347711000
"""Haugboi @ DeebGJIyUA"" calls 9",2021-03-13T02:44:36.284Z,161560347628500
"""Staten @ 3SrksDfXai"" folds",2021-03-13T02:44:33.331Z,161560347333200
"""simma @ 30if7KNn9A"" bets 9",2021-03-13T02:44:32.018Z,161560347201900
"""Haugboi @ DeebGJIyUA"" checks",2021-03-13T02:44:28.120Z,161560346812100
"""Staten @ 3SrksDfXai"" checks",2021-03-13T02:44:25.547Z,161560346554900
"Flop:  [A♦, 5♥, 5♠]",2021-03-13T02:44:21.157Z,161560346115800
"""Haugboi @ DeebGJIyUA"" calls 6",2021-03-13T02:44:20.344Z,161560346034600
"""Staten @ 3SrksDfXai"" calls 6",2021-03-13T02:44:17.580Z,161560345758100
"""simma @ 30if7KNn9A"" raises to 6",2021-03-13T02:44:14.225Z,161560345422500
"""Runar @ KWSZKF6EUy"" folds",2021-03-13T02:44:12.365Z,161560345236500
"""Stig @ wNb2m3SlGA"" folds",2021-03-13T02:44:11.397Z,161560345139800
"""Haugboi @ DeebGJIyUA"" posts a big blind of 2",2021-03-13T02:44:06.925Z,161560344692708
"""Staten @ 3SrksDfXai"" posts a small blind of 1",2021-03-13T02:44:06.925Z,161560344692707
"Your hand is A♥, J♣",2021-03-13T02:44:06.925Z,161560344692703
"Player stacks: #1 ""Staten @ 3SrksDfXai"" (2010) | #5 ""Haugboi @ DeebGJIyUA"" (1673) | #7 ""Stig @ wNb2m3SlGA"" (1119) | #9 ""Runar @ KWSZKF6EUy"" (927) | #10 ""simma @ 30if7KNn9A"" (1157)",2021-03-13T02:44:06.925Z,161560344692701
"-- starting hand #387  (No Limit Texas Hold'em) (dealer: ""simma @ 30if7KNn9A"") --",2021-03-13T02:44:06.925Z,161560344692700
"-- ending hand #386 --",2021-03-13T02:44:03.997Z,161560344399802
"""simma @ 30if7KNn9A"" collected 4 from pot",2021-03-13T02:44:03.997Z,161560344399801
"Uncalled bet of 6 returned to ""simma @ 30if7KNn9A""",2021-03-13T02:44:03.997Z,161560344399800
"""Staten @ 3SrksDfXai"" folds",2021-03-13T02:44:03.176Z,161560344317800
"""simma @ 30if7KNn9A"" bets 6",2021-03-13T02:44:00.787Z,161560344078800
"Turn: 10♥, J♥, 3♣ [3♥]",2021-03-13T02:43:57.089Z,161560343709100
"""Staten @ 3SrksDfXai"" checks",2021-03-13T02:43:56.278Z,161560343627900
"""simma @ 30if7KNn9A"" checks",2021-03-13T02:43:54.075Z,161560343407600
"Flop:  [10♥, J♥, 3♣]",2021-03-13T02:43:51.847Z,161560343184800
"""Staten @ 3SrksDfXai"" checks",2021-03-13T02:43:51.037Z,161560343103800
"""simma @ 30if7KNn9A"" calls 2",2021-03-13T02:43:43.703Z,161560342370400
"""Runar @ KWSZKF6EUy"" folds",2021-03-13T02:43:42.193Z,161560342219500
"""Stig @ wNb2m3SlGA"" folds",2021-03-13T02:43:41.214Z,161560342121500
"""Haugboi @ DeebGJIyUA"" folds",2021-03-13T02:43:34.300Z,161560341430200
"""Staten @ 3SrksDfXai"" posts a big blind of 2",2021-03-13T02:43:32.650Z,161560341265108
"""simma @ 30if7KNn9A"" posts a small blind of 1",2021-03-13T02:43:32.650Z,161560341265107
"Your hand is 7♣, 5♥",2021-03-13T02:43:32.650Z,161560341265103
"Player stacks: #1 ""Staten @ 3SrksDfXai"" (2012) | #5 ""Haugboi @ DeebGJIyUA"" (1673) | #7 ""Stig @ wNb2m3SlGA"" (1119) | #9 ""Runar @ KWSZKF6EUy"" (927) | #10 ""simma @ 30if7KNn9A"" (1155)",2021-03-13T02:43:32.650Z,161560341265101
"-- starting hand #386  (No Limit Texas Hold'em) (dealer: ""Runar @ KWSZKF6EUy"") --",2021-03-13T02:43:32.650Z,161560341265100
"Undealt cards:  [J♥, 7♦, Q♣, 2♣, Q♥]",2021-03-13T02:43:27.846Z,161560340785000
"-- ending hand #385 --",2021-03-13T02:43:26.736Z,161560340673702
"""Staten @ 3SrksDfXai"" collected 66 from pot",2021-03-13T02:43:26.736Z,161560340673701
"Uncalled bet of 70 returned to ""Staten @ 3SrksDfXai""",2021-03-13T02:43:26.736Z,161560340673700
"""simma @ 30if7KNn9A"" folds",2021-03-13T02:43:25.898Z,161560340590000
"""Stig @ wNb2m3SlGA"" folds",2021-03-13T02:43:24.957Z,161560340495800
"""Staten @ 3SrksDfXai"" raises to 99",2021-03-13T02:43:22.610Z,161560340261100
"""simma @ 30if7KNn9A"" raises to 29",2021-03-13T02:43:03.254Z,161560338325500
"""Runar @ KWSZKF6EUy"" folds",2021-03-13T02:42:56.991Z,161560337699200
"""Stig @ wNb2m3SlGA"" calls 7",2021-03-13T02:42:56.051Z,161560337605300
"""Haugboi @ DeebGJIyUA"" folds",2021-03-13T02:42:44.653Z,161560336465300
"""Staten @ 3SrksDfXai"" raises to 7",2021-03-13T02:42:43.688Z,161560336368900
"""simma @ 30if7KNn9A"" posts a big blind of 2",2021-03-13T02:42:34.973Z,161560335497408
"""Runar @ KWSZKF6EUy"" posts a small blind of 1",2021-03-13T02:42:34.973Z,161560335497407
"Your hand is K♠, 9♦",2021-03-13T02:42:34.973Z,161560335497403
"Player stacks: #1 ""Staten @ 3SrksDfXai"" (1975) | #5 ""Haugboi @ DeebGJIyUA"" (1673) | #7 ""Stig @ wNb2m3SlGA"" (1126) | #9 ""Runar @ KWSZKF6EUy"" (928) | #10 ""simma @ 30if7KNn9A"" (1184)",2021-03-13T02:42:34.973Z,161560335497401
"-- starting hand #385  (No Limit Texas Hold'em) (dealer: ""Stig @ wNb2m3SlGA"") --",2021-03-13T02:42:34.973Z,161560335497400
"Undealt cards: A♣, 7♠, 4♥ [J♦, J♥]",2021-03-13T02:42:30.453Z,161560335045900
"-- ending hand #384 --",2021-03-13T02:42:29.070Z,161560334907102
"""simma @ 30if7KNn9A"" collected 140 from pot",2021-03-13T02:42:29.070Z,161560334907101
"Uncalled bet of 44 returned to ""simma @ 30if7KNn9A""",2021-03-13T02:42:29.070Z,161560334907100
"""Stig @ wNb2m3SlGA"" folds",2021-03-13T02:42:28.263Z,161560334826400
"""simma @ 30if7KNn9A"" bets 44",2021-03-13T02:42:23.599Z,161560334360000
"""Stig @ wNb2m3SlGA"" checks",2021-03-13T02:42:19.016Z,161560333901700
"Flop:  [A♣, 7♠, 4♥]",2021-03-13T02:42:16.677Z,161560333667800
"""Stig @ wNb2m3SlGA"" calls 60",2021-03-13T02:42:15.865Z,161560333586600
"""Haugboi @ DeebGJIyUA"" folds",2021-03-13T02:42:13.827Z,161560333382800
"""simma @ 30if7KNn9A"" raises to 60",2021-03-13T02:42:11.359Z,161560333135900
"""Runar @ KWSZKF6EUy"" folds",2021-03-13T02:42:02.495Z,161560332249600
"""Stig @ wNb2m3SlGA"" calls 18",2021-03-13T02:42:01.371Z,161560332137300
"""Haugboi @ DeebGJIyUA"" raises to 18",2021-03-13T02:41:58.933Z,161560331893400
"""Staten @ 3SrksDfXai"" folds",2021-03-13T02:41:54.122Z,161560331412300
"""simma @ 30if7KNn9A"" raises to 6",2021-03-13T02:41:52.041Z,161560331204300
"""Runar @ KWSZKF6EUy"" posts a big blind of 2",2021-03-13T02:41:49.012Z,161560330901308
"""Stig @ wNb2m3SlGA"" posts a small blind of 1",2021-03-13T02:41:49.012Z,161560330901307
"Your hand is K♦, 4♦",2021-03-13T02:41:49.012Z,161560330901303
"Player stacks: #1 ""Staten @ 3SrksDfXai"" (1975) | #5 ""Haugboi @ DeebGJIyUA"" (1691) | #7 ""Stig @ wNb2m3SlGA"" (1186) | #9 ""Runar @ KWSZKF6EUy"" (930) | #10 ""simma @ 30if7KNn9A"" (1104)",2021-03-13T02:41:49.012Z,161560330901301
"-- starting hand #384  (No Limit Texas Hold'em) (dealer: ""Haugboi @ DeebGJIyUA"") --",2021-03-13T02:41:49.012Z,161560330901300
"-- ending hand #383 --",2021-03-13T02:41:43.005Z,161560330300703
"""Stig @ wNb2m3SlGA"" shows a J♠, 2♠.",2021-03-13T02:41:43.005Z,161560330300702
"""Staten @ 3SrksDfXai"" collected 13 from pot with Pair, 9's (combination: 9♠, 9♥, A♥, K♦, Q♠)",2021-03-13T02:41:43.005Z,161560330300701
"""Staten @ 3SrksDfXai"" shows a Q♠, J♦.",2021-03-13T02:41:43.005Z,161560330300700
"""Staten @ 3SrksDfXai"" checks",2021-03-13T02:41:42.198Z,161560330219800
"""Runar @ KWSZKF6EUy"" checks",2021-03-13T02:41:41.216Z,161560330121700
"""Stig @ wNb2m3SlGA"" checks",2021-03-13T02:41:38.562Z,161560329856300
"River: 9♠, 6♥, K♦, A♥ [9♥]",2021-03-13T02:41:34.955Z,161560329495800
"""Staten @ 3SrksDfXai"" checks",2021-03-13T02:41:34.143Z,161560329414500
"""Runar @ KWSZKF6EUy"" checks",2021-03-13T02:41:32.076Z,161560329207700
"""Stig @ wNb2m3SlGA"" checks",2021-03-13T02:41:24.571Z,161560328457200
"Turn: 9♠, 6♥, K♦ [A♥]",2021-03-13T02:41:21.713Z,161560328171500
"""Staten @ 3SrksDfXai"" checks",2021-03-13T02:41:20.902Z,161560328090400
"""Runar @ KWSZKF6EUy"" checks",2021-03-13T02:41:18.098Z,161560327809900
"""Stig @ wNb2m3SlGA"" checks",2021-03-13T02:41:14.436Z,161560327443700
