entry,at,order
"-- starting hand #264  (No Limit Texas Hold'em) (dealer: ""Haugboi @ DeebGJIyUA"") --",2021-03-14T00:45:35.630Z,161568273563100
"-- ending hand #263 --",2021-03-14T00:45:29.622Z,161568272962302
"""simma @ pw9LlISK86"" collected 45 from pot with Full House, 8's over 5's (combination: 8♣, 8♠, 8♥, 5♥, 5♠)",2021-03-14T00:45:29.622Z,161568272962301
"""simma @ pw9LlISK86"" shows a 5♥, 7♥.",2021-03-14T00:45:29.622Z,161568272962300
"""Nilds @ E5CeFlzHZ0"" checks",2021-03-14T00:45:28.812Z,161568272881300
"""simma @ pw9LlISK86"" checks",2021-03-14T00:45:27.173Z,161568272717400
"River: 8♣, 8♠, 8♥, 5♠ [9♣]",2021-03-14T00:45:22.412Z,161568272241700
"""Nilds @ E5CeFlzHZ0"" calls 11",2021-03-14T00:45:21.596Z,161568272160000
"""simma @ pw9LlISK86"" bets 11",2021-03-14T00:45:19.791Z,161568271979200
"Turn: 8♣, 8♠, 8♥ [5♠]",2021-03-14T00:45:11.576Z,161568271157900
"""Nilds @ E5CeFlzHZ0"" calls 4",2021-03-14T00:45:10.766Z,161568271076700
"""simma @ pw9LlISK86"" bets 4",2021-03-14T00:45:09.043Z,161568270904400
"Flop:  [8♣, 8♠, 8♥]",2021-03-14T00:44:59.524Z,161568269952500
"""Mattias @ 4-XEj5-BIv"" folds",2021-03-14T00:44:58.718Z,161568269872000
"""Haugboi @ DeebGJIyUA"" folds",2021-03-14T00:44:57.783Z,161568269778400
"""Runar @ KWSZKF6EUy"" folds",2021-03-14T00:44:56.832Z,161568269683600
"""Nilds @ E5CeFlzHZ0"" calls 6",2021-03-14T00:44:55.892Z,161568269589300
"""Ælx @ 9kFnp-OIbk"" folds",2021-03-14T00:44:53.400Z,161568269340100
"""simma @ pw9LlISK86"" raises to 6",2021-03-14T00:44:48.061Z,161568268806200
"""Mattias @ 4-XEj5-BIv"" posts a big blind of 2",2021-03-14T00:44:43.527Z,161568268352909
"""Haugboi @ DeebGJIyUA"" posts a small blind of 1",2021-03-14T00:44:43.527Z,161568268352908
"Your hand is 7♠, 2♦",2021-03-14T00:44:43.527Z,161568268352907
"Player stacks: #1 ""Mattias @ 4-XEj5-BIv"" (1250) | #4 ""simma @ pw9LlISK86"" (1238) | #5 ""Ælx @ 9kFnp-OIbk"" (516) | #6 ""Nilds @ E5CeFlzHZ0"" (637) | #9 ""Runar @ KWSZKF6EUy"" (344) | #10 ""Haugboi @ DeebGJIyUA"" (1355)",2021-03-14T00:44:43.527Z,161568268352901
"-- starting hand #263  (No Limit Texas Hold'em) (dealer: ""Runar @ KWSZKF6EUy"") --",2021-03-14T00:44:43.527Z,161568268352900
"-- ending hand #262 --",2021-03-14T00:44:40.610Z,161568268061102
"""Nilds @ E5CeFlzHZ0"" collected 25 from pot",2021-03-14T00:44:40.610Z,161568268061101
"Uncalled bet of 18 returned to ""Nilds @ E5CeFlzHZ0""",2021-03-14T00:44:40.610Z,161568268061100
"""Haugboi @ DeebGJIyUA"" folds",2021-03-14T00:44:39.799Z,161568267980100
"""Nilds @ E5CeFlzHZ0"" bets 18",2021-03-14T00:44:18.981Z,161568265898200
"""Haugboi @ DeebGJIyUA"" checks",2021-03-14T00:44:13.976Z,161568265397700
"Turn: 6♥, 3♥, 2♠ [8♠]",2021-03-14T00:44:07.715Z,161568264771600
"""Nilds @ E5CeFlzHZ0"" checks",2021-03-14T00:44:06.908Z,161568264690900
"""Haugboi @ DeebGJIyUA"" checks",2021-03-14T00:44:04.020Z,161568264402000
"Flop:  [6♥, 3♥, 2♠]",2021-03-14T00:44:01.306Z,161568264130700
"""Mattias @ 4-XEj5-BIv"" folds",2021-03-14T00:44:00.498Z,161568264049900
"""Haugboi @ DeebGJIyUA"" calls 10",2021-03-14T00:43:54.692Z,161568263469300
"""Runar @ KWSZKF6EUy"" folds",2021-03-14T00:43:51.949Z,161568263195100
"""Nilds @ E5CeFlzHZ0"" raises to 10",2021-03-14T00:43:47.155Z,161568262715500
"""Ælx @ 9kFnp-OIbk"" folds",2021-03-14T00:43:43.185Z,161568262318600
"""simma @ pw9LlISK86"" folds",2021-03-14T00:43:42.215Z,161568262221600
"""Mattias @ 4-XEj5-BIv"" posts a straddle of 4",2021-03-14T00:43:32.773Z,161568261277510
"""Haugboi @ DeebGJIyUA"" posts a big blind of 2",2021-03-14T00:43:32.773Z,161568261277509
"""Runar @ KWSZKF6EUy"" posts a small blind of 1",2021-03-14T00:43:32.773Z,161568261277508
"Your hand is 7♦, A♦",2021-03-14T00:43:32.773Z,161568261277507
"Player stacks: #1 ""Mattias @ 4-XEj5-BIv"" (1254) | #4 ""simma @ pw9LlISK86"" (1238) | #5 ""Ælx @ 9kFnp-OIbk"" (516) | #6 ""Nilds @ E5CeFlzHZ0"" (622) | #9 ""Runar @ KWSZKF6EUy"" (345) | #10 ""Haugboi @ DeebGJIyUA"" (1365)",2021-03-14T00:43:32.773Z,161568261277501
"-- starting hand #262  (No Limit Texas Hold'em) (dealer: ""Nilds @ E5CeFlzHZ0"") --",2021-03-14T00:43:32.773Z,161568261277500
"""Haugboi @ DeebGJIyUA"" shows a 10♣, K♣.",2021-03-14T00:43:28.033Z,161568260803400
"-- ending hand #261 --",2021-03-14T00:43:26.161Z,161568260616202
"""Haugboi @ DeebGJIyUA"" collected 126 from pot",2021-03-14T00:43:26.161Z,161568260616201
"Uncalled bet of 46 returned to ""Haugboi @ DeebGJIyUA""",2021-03-14T00:43:26.161Z,161568260616200
"""Mattias @ 4-XEj5-BIv"" folds",2021-03-14T00:43:25.355Z,161568260535500
"""Haugboi @ DeebGJIyUA"" raises to 71",2021-03-14T00:43:23.871Z,161568260387300
"""Mattias @ 4-XEj5-BIv"" bets 25",2021-03-14T00:43:09.163Z,161568258916400
"""Haugboi @ DeebGJIyUA"" checks",2021-03-14T00:43:03.287Z,161568258328800
"Turn: J♠, Q♦, Q♣ [3♥]",2021-03-14T00:42:59.630Z,161568257963300
"""Haugboi @ DeebGJIyUA"" calls 19",2021-03-14T00:42:58.825Z,161568257882500
"""Nilds @ E5CeFlzHZ0"" folds",2021-03-14T00:42:55.155Z,161568257515600
"""Mattias @ 4-XEj5-BIv"" bets 19",2021-03-14T00:42:53.311Z,161568257331200
"""Haugboi @ DeebGJIyUA"" checks",2021-03-14T00:42:49.416Z,161568256941700
"""Nilds @ E5CeFlzHZ0"" checks",2021-03-14T00:42:45.657Z,161568256565800
"Flop:  [J♠, Q♦, Q♣]",2021-03-14T00:42:43.085Z,161568256308600
"""Haugboi @ DeebGJIyUA"" calls 12",2021-03-14T00:42:42.276Z,161568256227800
"""Runar @ KWSZKF6EUy"" folds",2021-03-14T00:42:39.472Z,161568255947300
"""Nilds @ E5CeFlzHZ0"" calls 12",2021-03-14T00:42:29.034Z,161568254903500
"""Ælx @ 9kFnp-OIbk"" folds",2021-03-14T00:42:27.993Z,161568254799300
"""simma @ pw9LlISK86"" folds",2021-03-14T00:42:07.172Z,161568252717300
"""Mattias @ 4-XEj5-BIv"" raises to 12",2021-03-14T00:42:06.194Z,161568252619500
"""Haugboi @ DeebGJIyUA"" raises to 6",2021-03-14T00:42:03.891Z,161568252389300
"""Runar @ KWSZKF6EUy"" posts a big blind of 2",2021-03-14T00:41:56.158Z,161568251615909
"""Nilds @ E5CeFlzHZ0"" posts a small blind of 1",2021-03-14T00:41:56.158Z,161568251615908
"Your hand is 10♣, K♣",2021-03-14T00:41:56.158Z,161568251615907
"Player stacks: #1 ""Mattias @ 4-XEj5-BIv"" (1310) | #4 ""simma @ pw9LlISK86"" (1238) | #5 ""Ælx @ 9kFnp-OIbk"" (516) | #6 ""Nilds @ E5CeFlzHZ0"" (634) | #9 ""Runar @ KWSZKF6EUy"" (347) | #10 ""Haugboi @ DeebGJIyUA"" (1295)",2021-03-14T00:41:56.158Z,161568251615901
"-- starting hand #261  (No Limit Texas Hold'em) (dealer: ""Ælx @ 9kFnp-OIbk"") --",2021-03-14T00:41:56.158Z,161568251615900
"-- ending hand #260 --",2021-03-14T00:41:50.138Z,161568251014003
"""Nilds @ E5CeFlzHZ0"" shows a 10♠, 7♠.",2021-03-14T00:41:50.138Z,161568251014002
"""simma @ pw9LlISK86"" collected 48 from pot with Pair, 5's (combination: 5♠, 5♥, A♠, 9♠, 8♦)",2021-03-14T00:41:50.138Z,161568251014001
"""simma @ pw9LlISK86"" shows a 5♠, 5♥.",2021-03-14T00:41:50.138Z,161568251014000
"""simma @ pw9LlISK86"" checks",2021-03-14T00:41:49.330Z,161568250933100
"""Nilds @ E5CeFlzHZ0"" checks",2021-03-14T00:41:48.330Z,161568250833200
"River: 8♦, A♠, 2♦, 4♥ [9♠]",2021-03-14T00:41:46.782Z,161568250678600
"""simma @ pw9LlISK86"" checks",2021-03-14T00:41:45.970Z,161568250597000
"""Nilds @ E5CeFlzHZ0"" checks",2021-03-14T00:41:41.982Z,161568250198300
"Turn: 8♦, A♠, 2♦ [4♥]",2021-03-14T00:41:40.731Z,161568250073300
"""simma @ pw9LlISK86"" checks",2021-03-14T00:41:39.919Z,161568249992000
"""Nilds @ E5CeFlzHZ0"" checks",2021-03-14T00:41:37.718Z,161568249771900
"Flop:  [8♦, A♠, 2♦]",2021-03-14T00:41:34.276Z,161568249427800
"""Ælx @ 9kFnp-OIbk"" folds",2021-03-14T00:41:33.462Z,161568249346300
"""simma @ pw9LlISK86"" calls 20",2021-03-14T00:41:32.495Z,161568249249600
"""Mattias @ 4-XEj5-BIv"" folds",2021-03-14T00:41:30.466Z,161568249046700
"""Nilds @ E5CeFlzHZ0"" raises to 20",2021-03-14T00:41:25.356Z,161568248535700
"""Ælx @ 9kFnp-OIbk"" calls 4",2021-03-14T00:41:19.386Z,161568247938600
"""simma @ pw9LlISK86"" calls 4",2021-03-14T00:41:14.415Z,161568247441600
"""Mattias @ 4-XEj5-BIv"" raises to 4",2021-03-14T00:41:11.031Z,161568247103400
"""Haugboi @ DeebGJIyUA"" folds",2021-03-14T00:41:07.915Z,161568246791600
"""Runar @ KWSZKF6EUy"" folds",2021-03-14T00:41:06.971Z,161568246697200
"""Nilds @ E5CeFlzHZ0"" posts a big blind of 2",2021-03-14T00:41:04.654Z,161568246465609
"""Ælx @ 9kFnp-OIbk"" posts a small blind of 1",2021-03-14T00:41:04.654Z,161568246465608
"Your hand is 4♠, 10♥",2021-03-14T00:41:04.654Z,161568246465607
"Player stacks: #1 ""Mattias @ 4-XEj5-BIv"" (1314) | #4 ""simma @ pw9LlISK86"" (1210) | #5 ""Ælx @ 9kFnp-OIbk"" (520) | #6 ""Nilds @ E5CeFlzHZ0"" (654) | #9 ""Runar @ KWSZKF6EUy"" (347) | #10 ""Haugboi @ DeebGJIyUA"" (1295)",2021-03-14T00:41:04.654Z,161568246465601
"-- starting hand #260  (No Limit Texas Hold'em) (dealer: ""simma @ pw9LlISK86"") --",2021-03-14T00:41:04.654Z,161568246465600
"-- ending hand #259 --",2021-03-14T00:41:01.719Z,161568246172002
"""Runar @ KWSZKF6EUy"" collected 27 from pot",2021-03-14T00:41:01.719Z,161568246172001
"Uncalled bet of 27 returned to ""Runar @ KWSZKF6EUy""",2021-03-14T00:41:01.719Z,161568246172000
"""Nilds @ E5CeFlzHZ0"" folds",2021-03-14T00:41:00.910Z,161568246091100
"""Runar @ KWSZKF6EUy"" bets 27",2021-03-14T00:40:58.662Z,161568245866400
"""Nilds @ E5CeFlzHZ0"" checks",2021-03-14T00:40:50.592Z,161568245059300
"River: 6♥, 4♦, A♦, 9♦ [7♥]",2021-03-14T00:40:30.558Z,161568243056200
"""Runar @ KWSZKF6EUy"" checks",2021-03-14T00:40:29.748Z,161568242975000
"""Nilds @ E5CeFlzHZ0"" checks",2021-03-14T00:40:27.359Z,161568242736000
"Turn: 6♥, 4♦, A♦ [9♦]",2021-03-14T00:40:25.530Z,161568242553300
"""Nilds @ E5CeFlzHZ0"" calls 4",2021-03-14T00:40:24.715Z,161568242471700
"""Runar @ KWSZKF6EUy"" bets 4",2021-03-14T00:40:15.167Z,161568241516800
"""Nilds @ E5CeFlzHZ0"" checks",2021-03-14T00:40:07.690Z,161568240769100
"Flop:  [6♥, 4♦, A♦]",2021-03-14T00:39:47.661Z,161568238766500
"""Ælx @ 9kFnp-OIbk"" folds",2021-03-14T00:39:46.853Z,161568238685600
"""simma @ pw9LlISK86"" folds",2021-03-14T00:39:45.821Z,161568238582200
"""Mattias @ 4-XEj5-BIv"" folds",2021-03-14T00:39:41.752Z,161568238175300
"""Haugboi @ DeebGJIyUA"" folds",2021-03-14T00:39:40.812Z,161568238081300
"""Runar @ KWSZKF6EUy"" calls 8",2021-03-14T00:39:39.868Z,161568237986900
"""Nilds @ E5CeFlzHZ0"" raises to 8",2021-03-14T00:39:35.453Z,161568237545500
"""Ælx @ 9kFnp-OIbk"" posts a big blind of 2",2021-03-14T00:39:25.180Z,161568236518209
"""simma @ pw9LlISK86"" posts a small blind of 1",2021-03-14T00:39:25.180Z,161568236518208
"Your hand is 8♥, 9♣",2021-03-14T00:39:25.180Z,161568236518207
"Player stacks: #1 ""Mattias @ 4-XEj5-BIv"" (1314) | #4 ""simma @ pw9LlISK86"" (1211) | #5 ""Ælx @ 9kFnp-OIbk"" (522) | #6 ""Nilds @ E5CeFlzHZ0"" (666) | #9 ""Runar @ KWSZKF6EUy"" (332) | #10 ""Haugboi @ DeebGJIyUA"" (1295)",2021-03-14T00:39:25.180Z,161568236518201
"-- starting hand #259  (No Limit Texas Hold'em) (dealer: ""Mattias @ 4-XEj5-BIv"") --",2021-03-14T00:39:25.180Z,161568236518200
"-- ending hand #258 --",2021-03-14T00:39:19.143Z,161568235914504
"""simma @ pw9LlISK86"" shows a 9♣, Q♣.",2021-03-14T00:39:19.143Z,161568235914503
"""Mattias @ 4-XEj5-BIv"" shows a K♣, 10♣.",2021-03-14T00:39:19.143Z,161568235914502
"""Runar @ KWSZKF6EUy"" collected 272 from pot with Pair, A's (combination: A♠, A♣, Q♥, 10♦, 7♠)",2021-03-14T00:39:19.143Z,161568235914501
"""Runar @ KWSZKF6EUy"" shows a 7♠, A♠.",2021-03-14T00:39:19.143Z,161568235914500
"""Runar @ KWSZKF6EUy"" checks",2021-03-14T00:39:18.331Z,161568235833200
"""simma @ pw9LlISK86"" checks",2021-03-14T00:39:09.090Z,161568234909100
"""Mattias @ 4-XEj5-BIv"" checks",2021-03-14T00:39:07.399Z,161568234740000
"River: Q♥, 3♥, A♣, 2♣ [10♦]",2021-03-14T00:39:03.668Z,161568234367200
"""simma @ pw9LlISK86"" calls 64",2021-03-14T00:39:02.863Z,161568234286300
"""Mattias @ 4-XEj5-BIv"" calls 64",2021-03-14T00:38:56.405Z,161568233640600
"""Runar @ KWSZKF6EUy"" bets 64",2021-03-14T00:38:54.704Z,161568233470500
"""simma @ pw9LlISK86"" checks",2021-03-14T00:38:48.780Z,161568232878100
"""Mattias @ 4-XEj5-BIv"" checks",2021-03-14T00:38:46.423Z,161568232642400
"Turn: Q♥, 3♥, A♣ [2♣]",2021-03-14T00:38:43.915Z,161568232391700
"""simma @ pw9LlISK86"" calls 16",2021-03-14T00:38:43.102Z,161568232310300
"""Mattias @ 4-XEj5-BIv"" calls 16",2021-03-14T00:38:40.158Z,161568232015900
"""Haugboi @ DeebGJIyUA"" folds",2021-03-14T00:38:37.472Z,161568231747300
"""Runar @ KWSZKF6EUy"" bets 16",2021-03-14T00:38:34.971Z,161568231497200
"""simma @ pw9LlISK86"" checks",2021-03-14T00:38:30.840Z,161568231084100
"""Mattias @ 4-XEj5-BIv"" checks",2021-03-14T00:38:29.845Z,161568230984600
"Flop:  [Q♥, 3♥, A♣]",2021-03-14T00:38:25.638Z,161568230563900
"""Runar @ KWSZKF6EUy"" calls 8",2021-03-14T00:38:24.826Z,161568230482800
"""simma @ pw9LlISK86"" calls 8",2021-03-14T00:38:09.870Z,161568228987100
"""Mattias @ 4-XEj5-BIv"" calls 8",2021-03-14T00:38:07.679Z,161568228768000
"""Haugboi @ DeebGJIyUA"" raises to 8",2021-03-14T00:37:58.253Z,161568227825500
"""Runar @ KWSZKF6EUy"" calls 2",2021-03-14T00:37:55.135Z,161568227513600
"""Nilds @ E5CeFlzHZ0"" folds",2021-03-14T00:37:54.192Z,161568227419300
"""Ælx @ 9kFnp-OIbk"" folds",2021-03-14T00:37:53.107Z,161568227310800
"""simma @ pw9LlISK86"" posts a big blind of 2",2021-03-14T00:37:36.171Z,161568225617209
"""Mattias @ 4-XEj5-BIv"" posts a small blind of 1",2021-03-14T00:37:36.171Z,161568225617208
"Your hand is 10♠, 8♠",2021-03-14T00:37:36.171Z,161568225617207
"Player stacks: #1 ""Mattias @ 4-XEj5-BIv"" (1402) | #4 ""simma @ pw9LlISK86"" (1299) | #5 ""Ælx @ 9kFnp-OIbk"" (522) | #6 ""Nilds @ E5CeFlzHZ0"" (666) | #9 ""Runar @ KWSZKF6EUy"" (148) | #10 ""Haugboi @ DeebGJIyUA"" (1303)",2021-03-14T00:37:36.171Z,161568225617201
"-- starting hand #258  (No Limit Texas Hold'em) (dealer: ""Haugboi @ DeebGJIyUA"") --",2021-03-14T00:37:36.171Z,161568225617200
"Undealt cards: 10♦, J♠, 6♠, 4♠ [9♠]",2021-03-14T00:37:31.403Z,161568225141000
"-- ending hand #257 --",2021-03-14T00:37:30.229Z,161568225023002
"""Mattias @ 4-XEj5-BIv"" collected 42 from pot",2021-03-14T00:37:30.229Z,161568225023001
"Uncalled bet of 21 returned to ""Mattias @ 4-XEj5-BIv""",2021-03-14T00:37:30.229Z,161568225023000
"""Haugboi @ DeebGJIyUA"" folds",2021-03-14T00:37:29.419Z,161568224942000
"""Mattias @ 4-XEj5-BIv"" bets 21",2021-03-14T00:37:27.196Z,161568224719700
"""Haugboi @ DeebGJIyUA"" checks",2021-03-14T00:37:22.669Z,161568224267000
"Turn: 10♦, J♠, 6♠ [4♠]",2021-03-14T00:37:20.221Z,161568224022300
"""Haugboi @ DeebGJIyUA"" calls 6",2021-03-14T00:37:19.400Z,161568223940200
"""Runar @ KWSZKF6EUy"" folds",2021-03-14T00:37:16.348Z,161568223634900
"""Mattias @ 4-XEj5-BIv"" bets 6",2021-03-14T00:37:04.290Z,161568222429100
"""Haugboi @ DeebGJIyUA"" checks",2021-03-14T00:36:59.639Z,161568221964000
"Flop:  [10♦, J♠, 6♠]",2021-03-14T00:36:57.126Z,161568221712700
"""Runar @ KWSZKF6EUy"" calls 10",2021-03-14T00:36:56.311Z,161568221631200
"""Mattias @ 4-XEj5-BIv"" calls 10",2021-03-14T00:36:50.622Z,161568221062400
"""Haugboi @ DeebGJIyUA"" raises to 10",2021-03-14T00:36:48.017Z,161568220801800
"""Runar @ KWSZKF6EUy"" calls 2",2021-03-14T00:36:44.616Z,161568220461700
"""Nilds @ E5CeFlzHZ0"" folds",2021-03-14T00:36:35.454Z,161568219545400
"""Ælx @ 9kFnp-OIbk"" folds",2021-03-14T00:36:34.419Z,161568219442000
"""simma @ pw9LlISK86"" folds",2021-03-14T00:36:33.471Z,161568219347200
"""Mattias @ 4-XEj5-BIv"" posts a big blind of 2",2021-03-14T00:36:31.690Z,161568219169209
"""Haugboi @ DeebGJIyUA"" posts a small blind of 1",2021-03-14T00:36:31.690Z,161568219169208
"Your hand is A♥, K♦",2021-03-14T00:36:31.690Z,161568219169207
"Player stacks: #1 ""Mattias @ 4-XEj5-BIv"" (1376) | #4 ""simma @ pw9LlISK86"" (1299) | #5 ""Ælx @ 9kFnp-OIbk"" (522) | #6 ""Nilds @ E5CeFlzHZ0"" (666) | #9 ""Runar @ KWSZKF6EUy"" (158) | #10 ""Haugboi @ DeebGJIyUA"" (1319)",2021-03-14T00:36:31.690Z,161568219169101
"-- starting hand #257  (No Limit Texas Hold'em) (dealer: ""Runar @ KWSZKF6EUy"") --",2021-03-14T00:36:31.690Z,161568219169100
"Undealt cards: 6♦, J♦, 8♦ [A♥, 9♠]",2021-03-14T00:36:29.031Z,161568218903300
"-- ending hand #256 --",2021-03-14T00:36:25.776Z,161568218577802
"""Nilds @ E5CeFlzHZ0"" collected 28 from pot",2021-03-14T00:36:25.776Z,161568218577801
"Uncalled bet of 14 returned to ""Nilds @ E5CeFlzHZ0""",2021-03-14T00:36:25.776Z,161568218577800
"""Haugboi @ DeebGJIyUA"" folds",2021-03-14T00:36:24.965Z,161568218496600
"""Runar @ KWSZKF6EUy"" folds",2021-03-14T00:36:22.498Z,161568218249900
"""Nilds @ E5CeFlzHZ0"" bets 14",2021-03-14T00:36:03.821Z,161568216382200
"""Haugboi @ DeebGJIyUA"" checks",2021-03-14T00:35:58.087Z,161568215808900
"""Runar @ KWSZKF6EUy"" checks",2021-03-14T00:35:57.141Z,161568215714200
"Flop:  [6♦, J♦, 8♦]",2021-03-14T00:35:51.084Z,161568215108500
"""Mattias @ 4-XEj5-BIv"" folds",2021-03-14T00:35:50.258Z,161568215025900
"""Haugboi @ DeebGJIyUA"" calls 8",2021-03-14T00:35:47.297Z,161568214729700
"""Runar @ KWSZKF6EUy"" calls 8",2021-03-14T00:35:45.413Z,161568214541400
"""Nilds @ E5CeFlzHZ0"" raises to 8",2021-03-14T00:35:35.705Z,161568213570500
"""Ælx @ 9kFnp-OIbk"" folds",2021-03-14T00:35:29.472Z,161568212947300
"""simma @ pw9LlISK86"" folds",2021-03-14T00:35:28.538Z,161568212853900
"""Mattias @ 4-XEj5-BIv"" posts a straddle of 4",2021-03-14T00:35:26.779Z,161568212678010
"""Haugboi @ DeebGJIyUA"" posts a big blind of 2",2021-03-14T00:35:26.779Z,161568212678009
"""Runar @ KWSZKF6EUy"" posts a small blind of 1",2021-03-14T00:35:26.779Z,161568212678008
"Your hand is 3♠, 3♥",2021-03-14T00:35:26.779Z,161568212678007
"Player stacks: #1 ""Mattias @ 4-XEj5-BIv"" (1380) | #4 ""simma @ pw9LlISK86"" (1299) | #5 ""Ælx @ 9kFnp-OIbk"" (522) | #6 ""Nilds @ E5CeFlzHZ0"" (646) | #9 ""Runar @ KWSZKF6EUy"" (166) | #10 ""Haugboi @ DeebGJIyUA"" (1327)",2021-03-14T00:35:26.779Z,161568212678001
"-- starting hand #256  (No Limit Texas Hold'em) (dealer: ""Nilds @ E5CeFlzHZ0"") --",2021-03-14T00:35:26.779Z,161568212678000
"-- ending hand #255 --",2021-03-14T00:35:20.765Z,161568212076704
"""simma @ pw9LlISK86"" shows a 5♠, 9♠.",2021-03-14T00:35:20.765Z,161568212076703
"""Mattias @ 4-XEj5-BIv"" shows a A♣, 8♣.",2021-03-14T00:35:20.765Z,161568212076702
"""Ælx @ 9kFnp-OIbk"" collected 183 from pot with Full House, 7's over J's (combination: 7♦, 7♥, 7♠, J♦, J♠)",2021-03-14T00:35:20.765Z,161568212076701
"""Ælx @ 9kFnp-OIbk"" shows a J♦, J♠.",2021-03-14T00:35:20.765Z,161568212076700
"""Ælx @ 9kFnp-OIbk"" calls 40",2021-03-14T00:35:19.953Z,161568211995400
"""simma @ pw9LlISK86"" calls 40",2021-03-14T00:35:18.021Z,161568211802200
"""Mattias @ 4-XEj5-BIv"" bets 40",2021-03-14T00:35:02.299Z,161568210230000
"River: 7♦, 5♣, 10♣, 7♥ [7♠]",2021-03-14T00:34:57.053Z,161568209705800
"""Ælx @ 9kFnp-OIbk"" calls 8",2021-03-14T00:34:56.205Z,161568209620600
"""simma @ pw9LlISK86"" calls 8",2021-03-14T00:34:55.230Z,161568209523100
"""Mattias @ 4-XEj5-BIv"" bets 8",2021-03-14T00:34:52.793Z,161568209279400
"Turn: 7♦, 5♣, 10♣ [7♥]",2021-03-14T00:34:48.617Z,161568208862000
"""Ælx @ 9kFnp-OIbk"" calls 6",2021-03-14T00:34:47.809Z,161568208781000
"""simma @ pw9LlISK86"" calls 6",2021-03-14T00:34:46.848Z,161568208684900
"""Mattias @ 4-XEj5-BIv"" bets 6",2021-03-14T00:34:44.370Z,161568208437200
"Flop:  [7♦, 5♣, 10♣]",2021-03-14T00:34:39.869Z,161568207987100
"""Runar @ KWSZKF6EUy"" folds",2021-03-14T00:34:39.054Z,161568207905500
"""Nilds @ E5CeFlzHZ0"" folds",2021-03-14T00:34:29.270Z,161568206927200
"""Ælx @ 9kFnp-OIbk"" calls 6",2021-03-14T00:34:28.306Z,161568206830700
"""simma @ pw9LlISK86"" calls 6",2021-03-14T00:34:26.069Z,161568206607000
"""Mattias @ 4-XEj5-BIv"" raises to 6",2021-03-14T00:34:23.713Z,161568206371400
"""Haugboi @ DeebGJIyUA"" folds",2021-03-14T00:34:17.440Z,161568205744100
"""Runar @ KWSZKF6EUy"" posts a big blind of 2",2021-03-14T00:34:12.305Z,161568205230709
"""Nilds @ E5CeFlzHZ0"" posts a small blind of 1",2021-03-14T00:34:12.305Z,161568205230708
"Your hand is 6♠, K♦",2021-03-14T00:34:12.305Z,161568205230707
"Player stacks: #1 ""Mattias @ 4-XEj5-BIv"" (1440) | #4 ""simma @ pw9LlISK86"" (1359) | #5 ""Ælx @ 9kFnp-OIbk"" (399) | #6 ""Nilds @ E5CeFlzHZ0"" (647) | #9 ""Runar @ KWSZKF6EUy"" (168) | #10 ""Haugboi @ DeebGJIyUA"" (1327)",2021-03-14T00:34:12.305Z,161568205230701
"-- starting hand #255  (No Limit Texas Hold'em) (dealer: ""Ælx @ 9kFnp-OIbk"") --",2021-03-14T00:34:12.305Z,161568205230700
"-- ending hand #254 --",2021-03-14T00:34:06.399Z,161568204640102
"""simma @ pw9LlISK86"" collected 23 from pot",2021-03-14T00:34:06.399Z,161568204640101
"Uncalled bet of 12 returned to ""simma @ pw9LlISK86""",2021-03-14T00:34:06.399Z,161568204640100
"""Runar @ KWSZKF6EUy"" folds",2021-03-14T00:34:05.593Z,161568204559400
"""simma @ pw9LlISK86"" bets 12",2021-03-14T00:33:50.811Z,161568203081500
"""Runar @ KWSZKF6EUy"" checks",2021-03-14T00:33:42.158Z,161568202216000
"Flop:  [4♠, A♠, 5♦]",2021-03-14T00:33:38.032Z,161568201803300
"""Runar @ KWSZKF6EUy"" calls 10",2021-03-14T00:33:37.222Z,161568201722400
"""Nilds @ E5CeFlzHZ0"" folds",2021-03-14T00:33:30.637Z,161568201063700
"""Ælx @ 9kFnp-OIbk"" folds",2021-03-14T00:33:29.066Z,161568200906700
"""simma @ pw9LlISK86"" raises to 10",2021-03-14T00:33:28.053Z,161568200805400
"""Mattias @ 4-XEj5-BIv"" folds",2021-03-14T00:33:19.657Z,161568199965900
"""Haugboi @ DeebGJIyUA"" folds",2021-03-14T00:33:17.160Z,161568199716100
"""Runar @ KWSZKF6EUy"" calls 2",2021-03-14T00:33:16.217Z,161568199621800
"""Nilds @ E5CeFlzHZ0"" posts a big blind of 2",2021-03-14T00:33:06.707Z,161568198670809
"""Ælx @ 9kFnp-OIbk"" posts a small blind of 1",2021-03-14T00:33:06.707Z,161568198670808
"Your hand is 6♠, 5♣",2021-03-14T00:33:06.707Z,161568198670807
"Player stacks: #1 ""Mattias @ 4-XEj5-BIv"" (1440) | #4 ""simma @ pw9LlISK86"" (1346) | #5 ""Ælx @ 9kFnp-OIbk"" (400) | #6 ""Nilds @ E5CeFlzHZ0"" (649) | #9 ""Runar @ KWSZKF6EUy"" (178) | #10 ""Haugboi @ DeebGJIyUA"" (1327)",2021-03-14T00:33:06.707Z,161568198670801
"-- starting hand #254  (No Limit Texas Hold'em) (dealer: ""simma @ pw9LlISK86"") --",2021-03-14T00:33:06.707Z,161568198670800
"""simma @ pw9LlISK86"" shows a 4♣, 2♣.",2021-03-14T00:33:03.729Z,161568198372900
"-- ending hand #253 --",2021-03-14T00:33:00.161Z,161568198016502
